TeamId,TeamName,SubmissionDate,Score
340084,BriceDUGUAY,"2016-06-16 12:32:00",0.78469
340896,PrateekSinghParmar,"2016-06-16 12:41:07",0.62679
340531,"YC CHOU","2016-06-16 12:47:42",0.73684
335511,"Naveen Sai","2016-06-16 12:53:46",0.76077
340531,"YC CHOU","2016-06-16 12:59:14",0.75120
340684,jrsch128,"2016-06-16 13:10:57",0.77990
340531,"YC CHOU","2016-06-16 13:13:29",0.76077
339863,FSBDS_ffmoura,"2016-06-16 13:14:39",0.76555
340531,"YC CHOU","2016-06-16 13:18:07",0.76555
340917,osashimi,"2016-06-16 13:19:02",0.76555
340920,LouisDellino,"2016-06-16 13:21:27",0.78469
340874,mesca,"2016-06-16 13:22:31",0.78469
340854,zedfeng,"2016-06-16 13:24:00",0.77990
293345,"Maria Vodolazkaya","2016-06-16 13:33:23",0.78947
340531,"YC CHOU","2016-06-16 13:33:45",0.77033
340926,ThomasBLANCHARD,"2016-06-16 13:39:06",0.81818
340920,LouisDellino,"2016-06-16 13:44:19",0.80383
334700,Dimitris,"2016-06-16 14:10:22",0.79426
340577,"Florimond Brun","2016-06-16 14:15:52",0.75598
340919,MatanCohen,"2016-06-16 14:28:04",0.00000
340942,"Aaron 10","2016-06-16 14:31:35",0.56938
340945,"fabio 3","2016-06-16 14:33:13",0.76555
333918,v.sharathChandra,"2016-06-16 14:39:38",0.77033
340947,"Hailong Bai","2016-06-16 14:41:54",0.56938
340947,"Hailong Bai","2016-06-16 14:53:41",0.69378
340947,"Hailong Bai","2016-06-16 14:59:13",0.75598
340955,MarvinLi,"2016-06-16 15:02:46",0.62679
340876,Hsu-LunLi,"2016-06-16 15:04:38",0.75598
340957,BillBlake,"2016-06-16 15:05:28",0.76555
340800,"Ricardo Numakura","2016-06-16 15:09:28",0.75598
340960,ReviloAlleba,"2016-06-16 15:12:19",0.76077
340947,"Hailong Bai","2016-06-16 15:12:23",0.77512
340955,MarvinLi,"2016-06-16 15:13:27",0.76555
340800,"Ricardo Numakura","2016-06-16 15:26:36",0.77512
340876,Hsu-LunLi,"2016-06-16 15:30:05",0.77990
340919,MatanCohen,"2016-06-16 15:30:15",0.74641
340971,RussClay,"2016-06-16 15:42:21",0.76555
340955,MarvinLi,"2016-06-16 15:47:35",0.78469
340652,IC97,"2016-06-16 15:51:45",0.76555
340942,"Aaron 10","2016-06-16 15:57:30",0.75598
321987,MrKlees,"2016-06-16 16:03:26",0.77033
340971,RussClay,"2016-06-16 16:04:20",0.78469
340978,"Arnab Tarafdar","2016-06-16 16:04:55",0.56938
340979,"Akul Mehra","2016-06-16 16:12:32",0.76555
339863,FSBDS_ffmoura,"2016-06-16 16:14:09",0.77033
340558,HugoAlmeida,"2016-06-16 16:21:56",0.78469
340652,IC97,"2016-06-16 16:32:34",0.77990
340995,"Nghia Tran","2016-06-16 16:51:09",0.56938
340995,"Nghia Tran","2016-06-16 16:59:17",0.75598
340983,!link,"2016-06-16 16:59:34",0.76555
340652,IC97,"2016-06-16 17:01:43",0.78469
340999,PRASADJADHAV,"2016-06-16 17:02:28",0.76555
340995,"Nghia Tran","2016-06-16 17:09:00",0.77512
340955,MarvinLi,"2016-06-16 17:14:07",0.79426
341005,ManishaMukherjee,"2016-06-16 17:15:16",0.79426
341007,balleand,"2016-06-16 17:16:54",0.75598
340994,"Anuj 2","2016-06-16 17:21:45",0.76555
341017,ursa,"2016-06-16 17:41:09",0.79426
340803,"George Ignatov","2016-06-16 17:48:17",0.00000
340803,"George Ignatov","2016-06-16 18:15:16",0.56459
341026,NinaGerasimova,"2016-06-16 18:16:19",0.62679
341029,NathanGWall,"2016-06-16 18:27:44",0.79426
341035,FSBDS_erika,"2016-06-16 18:47:55",0.37321
341037,JosepeFrancoGerent,"2016-06-16 18:55:31",0.78469
341038,FSBDS_dayan,"2016-06-16 18:57:44",0.63636
340979,"Akul Mehra","2016-06-16 19:17:33",0.77512
341037,JosepeFrancoGerent,"2016-06-16 19:21:55",0.80383
106686,"Nestor D.","2016-06-16 19:23:20",0.79904
334562,"Deep Survivors","2016-06-16 19:48:32",0.79426
341041,littlesheep,"2016-06-16 19:50:22",0.73206
339806,OliverFeindt,"2016-06-16 19:52:40",0.76077
341038,FSBDS_dayan,"2016-06-16 20:07:24",0.80383
338366,"Serge T.","2016-06-16 20:50:04",0.81818
341069,"Anirudh 2","2016-06-16 21:17:31",0.76555
337458,j_ka,"2016-06-16 21:26:01",0.75120
341073,bluesquid,"2016-06-16 21:31:27",0.56938
341007,balleand,"2016-06-16 21:53:14",0.77512
340613,Saina199,"2016-06-16 21:54:25",0.78947
341073,bluesquid,"2016-06-16 22:03:24",0.69378
341074,JackGrundy,"2016-06-16 22:06:55",0.76555
341076,"Madalina Buzau","2016-06-16 22:09:08",0.74163
339564,FSBDS_ErnaniMurtinho,"2016-06-16 22:15:51",0.81340
341073,bluesquid,"2016-06-16 22:18:16",0.75598
341073,bluesquid,"2016-06-16 22:36:41",0.77512
341082,CarltonChen,"2016-06-16 22:44:16",0.78469
341089,AndrewWu,"2016-06-16 23:10:41",0.73684
341090,MitchellTang,"2016-06-16 23:14:42",0.76555
328698,EdwardElson,"2016-06-16 23:18:00",0.76555
341091,AaronSchroeder,"2016-06-16 23:19:15",0.74641
341096,ChristopherAbrami,"2016-06-16 23:31:35",0.73206
341097,dwing,"2016-06-16 23:32:46",0.73206
340636,tjh913,"2016-06-16 23:33:55",0.77990
341089,AndrewWu,"2016-06-16 23:35:00",0.74641
341098,tonkovich,"2016-06-16 23:36:03",0.73684
341097,dwing,"2016-06-16 23:39:35",0.74163
341098,tonkovich,"2016-06-16 23:42:51",0.74163
341100,NaveenaNair,"2016-06-16 23:44:07",0.73684
341101,wwaynem,"2016-06-16 23:44:45",0.73684
341102,Johanna,"2016-06-16 23:50:33",0.72727
341105,Seng,"2016-06-16 23:59:15",0.73206
341094,Blackpawn12,"2016-06-17 00:48:18",0.76555
340576,FSBDSMENDES,"2016-06-17 01:15:35",0.67943
341121,Miller400,"2016-06-17 01:30:37",0.56938
336389,"Jonathan Porter","2016-06-17 01:36:31",0.79426
340745,abenshoof,"2016-06-17 02:02:53",0.77990
338816,LakshmiNadhSirivuru,"2016-06-17 02:54:04",0.79426
341133,"Franklyn Beirne","2016-06-17 03:13:58",0.77033
341133,"Franklyn Beirne","2016-06-17 03:16:34",0.77990
341133,"Franklyn Beirne","2016-06-17 03:26:51",0.78947
339125,FSBDS_ThiagoCordon,"2016-06-17 03:31:30",0.76077
338768,pantsparty,"2016-06-17 03:47:05",0.77990
265645,jeremychan17,"2016-06-17 03:48:38",0.77033
340306,FSBDS_SMURF,"2016-06-17 04:02:23",0.64593
265645,jeremychan17,"2016-06-17 04:20:12",0.77512
341143,atb2215,"2016-06-17 04:22:17",0.78469
341149,"Sujay 2","2016-06-17 04:29:01",0.62679
265645,jeremychan17,"2016-06-17 04:31:09",0.79904
341154,HMCA,"2016-06-17 04:40:50",0.62679
341149,"Sujay 2","2016-06-17 04:45:26",0.76555
341160,"Gaurav Tripathi","2016-06-17 05:11:53",0.62679
341143,atb2215,"2016-06-17 05:26:07",0.78947
341149,"Sujay 2","2016-06-17 05:33:28",0.77990
341163,"Ryan 7","2016-06-17 05:36:17",0.76555
340341,Damia,"2016-06-17 05:36:29",0.78947
340896,PrateekSinghParmar,"2016-06-17 05:36:34",0.76555
341160,"Gaurav Tripathi","2016-06-17 05:39:59",0.76555
340341,Damia,"2016-06-17 05:41:56",0.79904
339411,"PSN Murthy","2016-06-17 06:03:02",0.71292
341135,Kelstar,"2016-06-17 06:06:37",0.75598
339411,"PSN Murthy","2016-06-17 06:16:27",0.75598
341160,"Gaurav Tripathi","2016-06-17 06:30:16",0.77990
338345,DmtiryS,"2016-06-17 06:39:30",0.75598
302966,专注烤鸭三百年,"2016-06-17 06:55:05",0.79426
341160,"Gaurav Tripathi","2016-06-17 06:59:37",0.78469
341174,B.C.,"2016-06-17 07:43:49",0.51675
302966,专注烤鸭三百年,"2016-06-17 07:44:21",0.81818
340083,"Marc Hanin","2016-06-17 08:11:30",0.77033
341206,DebaratiDas,"2016-06-17 08:21:36",0.76555
341174,B.C.,"2016-06-17 08:30:38",0.76555
341208,Freliya,"2016-06-17 08:33:07",0.78469
341211,Theos,"2016-06-17 08:34:38",0.79426
341174,B.C.,"2016-06-17 08:41:43",0.77033
341208,Freliya,"2016-06-17 09:06:50",0.80383
341220,BigBird,"2016-06-17 09:12:08",0.77033
341149,"Sujay 2","2016-06-17 09:21:41",0.78469
336445,FengyaoZHOU,"2016-06-17 09:30:06",0.80383
341226,NaveenRathnagar,"2016-06-17 09:37:59",0.76555
341231,"Why do I need a team for a solo submission?","2016-06-17 09:48:24",0.51196
340978,"Arnab Tarafdar","2016-06-17 09:53:01",0.69378
341239,xiang-li14,"2016-06-17 10:05:25",0.76555
341240,imnair,"2016-06-17 10:06:02",0.78469
341007,balleand,"2016-06-17 10:10:35",0.80383
338295,"Akram Ali","2016-06-17 10:12:25",0.78947
341245,yepyxc,"2016-06-17 10:19:26",0.73684
341242,gdq14,"2016-06-17 10:21:28",0.76555
340896,PrateekSinghParmar,"2016-06-17 10:24:10",0.77990
338345,DmtiryS,"2016-06-17 10:35:57",0.78469
341244,SatoTakashi,"2016-06-17 10:56:39",0.62201
341231,"Why do I need a team for a solo submission?","2016-06-17 11:12:15",0.57416
341259,"Aahan Singh","2016-06-17 11:27:07",0.56938
341262,AyushAggarwal,"2016-06-17 11:42:19",0.62679
341262,AyushAggarwal,"2016-06-17 11:47:20",0.76555
340467,"Kyryl Ielizarov","2016-06-17 11:50:26",0.75120
340683,DavidLoughnane,"2016-06-17 11:55:40",0.77512
341035,FSBDS_erika,"2016-06-17 11:56:54",0.63158
341035,FSBDS_erika,"2016-06-17 12:00:15",0.76555
341259,"Aahan Singh","2016-06-17 12:04:36",0.69378
341262,AyushAggarwal,"2016-06-17 12:10:30",0.77990
341259,"Aahan Singh","2016-06-17 12:12:27",0.75598
340467,"Kyryl Ielizarov","2016-06-17 12:18:53",0.79904
340896,PrateekSinghParmar,"2016-06-17 12:19:36",0.78469
341259,"Aahan Singh","2016-06-17 12:23:35",0.77512
340520,Harita,"2016-06-17 12:53:56",0.78469
291690,"Gabriel 2","2016-06-17 12:55:33",0.75598
340978,"Arnab Tarafdar","2016-06-17 12:56:16",0.75598
341284,azawada,"2016-06-17 12:58:03",0.77990
340945,"fabio 3","2016-06-17 12:58:46",0.78469
291690,"Gabriel 2","2016-06-17 13:02:39",0.76077
341284,azawada,"2016-06-17 13:11:35",0.78469
340945,"fabio 3","2016-06-17 13:14:33",0.80383
341287,Slouper,"2016-06-17 13:18:33",0.78469
340520,Harita,"2016-06-17 13:23:16",0.80383
340127,"FSBDS - Eduardo Gomes","2016-06-17 13:31:12",0.78947
341293,ÁkosGángoly,"2016-06-17 13:41:20",0.76555
340805,"Dmitry Kurtaev","2016-06-17 14:00:26",0.78469
341305,seuriously,"2016-06-17 14:12:00",0.78947
277343,ChengjiYao,"2016-06-17 14:12:26",0.76077
337484,Div-Null,"2016-06-17 14:14:16",0.80383
341307,"Baskar S","2016-06-17 14:14:26",0.78469
341306,h.klueser,"2016-06-17 14:14:45",0.78947
341309,StasiekAbyszkin,"2016-06-17 14:16:07",0.76555
340960,ReviloAlleba,"2016-06-17 14:18:15",0.77512
341060,arhud,"2016-06-17 14:33:46",0.62679
341317,HemantAgrawal,"2016-06-17 14:45:15",0.78469
341309,StasiekAbyszkin,"2016-06-17 15:14:55",0.77990
340304,CKLee,"2016-06-17 15:31:09",0.77990
341334,"Khoa Cao","2016-06-17 15:44:26",0.76555
341335,"cem y ayd","2016-06-17 15:50:24",0.73684
341333,SaadSlaoui,"2016-06-17 15:51:26",0.62679
341060,arhud,"2016-06-17 16:03:01",0.76555
341333,SaadSlaoui,"2016-06-17 16:11:37",0.76555
329244,dk58,"2016-06-17 16:18:17",0.79426
341335,"cem y ayd","2016-06-17 16:25:30",0.77033
341333,SaadSlaoui,"2016-06-17 16:44:28",0.77990
340306,FSBDS_SMURF,"2016-06-17 16:45:25",0.78469
341355,"daniel b","2016-06-17 16:52:07",0.56938
341317,HemantAgrawal,"2016-06-17 16:52:13",0.79426
341355,"daniel b","2016-06-17 17:00:50",0.69378
341355,"daniel b","2016-06-17 17:07:57",0.75598
341361,"Jignesh Mangukiya","2016-06-17 17:38:07",0.76555
341368,MargaretLou,"2016-06-17 17:58:20",0.62679
340652,IC97,"2016-06-17 18:41:51",0.79426
340158,Karasiq,"2016-06-17 18:52:14",0.77990
341388,OD,"2016-06-17 19:28:01",0.76555
341041,littlesheep,"2016-06-17 19:51:18",0.74641
341444,RajeshKumarSugumar,"2016-06-17 19:58:54",0.62679
341041,littlesheep,"2016-06-17 20:05:34",0.80861
341076,"Madalina Buzau","2016-06-17 20:54:32",0.76077
341508,GeoKaggle,"2016-06-17 21:24:34",0.76077
341507,"Vivek Singh 2","2016-06-17 21:33:28",0.77033
341038,FSBDS_dayan,"2016-06-17 21:46:32",0.81340
341038,FSBDS_dayan,"2016-06-17 22:37:43",0.81818
341038,FSBDS_dayan,"2016-06-17 22:45:58",0.82297
341368,MargaretLou,"2016-06-17 22:46:54",0.81340
338589,fsbds_alex,"2016-06-17 23:28:36",0.63636
339863,FSBDS_ffmoura,"2016-06-17 23:44:40",0.77512
341575,Ann4,"2016-06-18 00:30:55",0.62679
341577,RafaelHilberathMoreira,"2016-06-18 00:32:54",0.79426
341576,"Pacioli's Abacus","2016-06-18 00:34:23",0.46411
341575,Ann4,"2016-06-18 00:40:57",0.76555
341576,"Pacioli's Abacus","2016-06-18 00:41:21",0.76555
341496,DerekLui,"2016-06-18 00:50:35",0.76555
341584,AkhilSontakke,"2016-06-18 01:06:42",0.62679
341220,BigBird,"2016-06-18 02:09:52",0.78469
341611,"fsbds Roberta Schimidt","2016-06-18 02:23:29",0.63636
341613,sandezi,"2016-06-18 02:31:32",0.76077
341612,HighSpiRits,"2016-06-18 02:41:58",0.78469
340711,"Brendan Hansknecht","2016-06-18 02:53:03",0.82297
339036,FSBDS_Rafs,"2016-06-18 03:11:41",0.77512
341220,BigBird,"2016-06-18 03:15:53",0.78947
341584,AkhilSontakke,"2016-06-18 03:31:59",0.76555
341577,RafaelHilberathMoreira,"2016-06-18 03:33:34",0.81340
341627,BobLiao,"2016-06-18 03:50:40",0.76555
339943,DhrubKumar,"2016-06-18 03:53:47",0.76555
341634,FSBDS_Alanpn,"2016-06-18 04:52:09",0.65072
341641,"JieLi 2","2016-06-18 05:00:20",0.76555
341563,ИльяЛаврененко,"2016-06-18 05:44:02",0.77990
339943,DhrubKumar,"2016-06-18 05:56:53",0.80383
58954,"Mac Wang","2016-06-18 06:09:00",0.56938
341651,Shreyans,"2016-06-18 06:32:05",0.66986
341658,journey,"2016-06-18 07:03:45",0.74163
341675,"Алина Цой","2016-06-18 07:21:32",0.77990
341676,"Yusuf Shamim","2016-06-18 07:21:47",0.76555
341676,"Yusuf Shamim","2016-06-18 07:43:43",0.78469
341334,"Khoa Cao","2016-06-18 08:00:47",0.77512
340805,"Dmitry Kurtaev","2016-06-18 08:02:16",0.78947
341676,"Yusuf Shamim","2016-06-18 08:08:24",0.80383
340805,"Dmitry Kurtaev","2016-06-18 08:17:00",0.79426
341691,SilverFox,"2016-06-18 08:18:22",0.77512
338589,fsbds_alex,"2016-06-18 08:35:45",0.78469
340652,IC97,"2016-06-18 08:52:45",0.81340
341714,TehLH,"2016-06-18 09:14:10",0.77990
277343,ChengjiYao,"2016-06-18 09:32:14",0.77512
335408,"digital thinking","2016-06-18 09:37:14",0.77990
341728,vidhijain,"2016-06-18 09:46:25",0.62679
341728,vidhijain,"2016-06-18 09:59:17",0.76555
341735,ryan11,"2016-06-18 10:03:46",0.78469
341731,"Stefan Urban","2016-06-18 10:18:56",0.76555
341728,vidhijain,"2016-06-18 10:23:36",0.77990
341307,"Baskar S","2016-06-18 10:29:18",0.80383
338589,fsbds_alex,"2016-06-18 10:32:18",0.79426
341627,BobLiao,"2016-06-18 10:38:56",0.79426
341728,vidhijain,"2016-06-18 10:42:45",0.78469
341745,TomS,"2016-06-18 10:49:00",0.62679
341745,TomS,"2016-06-18 11:11:02",0.76555
340805,"Dmitry Kurtaev","2016-06-18 11:12:43",0.79904
341728,vidhijain,"2016-06-18 11:51:38",0.79426
341277,YunKun,"2016-06-18 11:59:33",0.76555
328064,"Kenichi Maehashi","2016-06-18 12:13:53",0.76555
341745,TomS,"2016-06-18 13:04:13",0.77990
341728,vidhijain,"2016-06-18 13:05:33",0.81340
341797,Sabarish,"2016-06-18 14:09:36",0.62679
341768,whoisss,"2016-06-18 14:14:32",0.64115
340558,HugoAlmeida,"2016-06-18 14:18:42",0.79426
340558,HugoAlmeida,"2016-06-18 14:23:57",0.79904
78046,BayesianAveraging,"2016-06-18 14:24:48",0.78469
165598,bobby@Kaggle,"2016-06-18 14:26:41",0.76555
340558,HugoAlmeida,"2016-06-18 14:28:24",0.80383
341658,journey,"2016-06-18 14:36:19",0.77990
340805,"Dmitry Kurtaev","2016-06-18 14:39:38",0.80383
341820,"Pavel Filatov","2016-06-18 15:02:38",0.80383
341821,"Martin Stark","2016-06-18 15:03:42",0.24402
341768,whoisss,"2016-06-18 15:05:34",0.78469
341821,"Martin Stark","2016-06-18 15:12:59",0.75598
341821,"Martin Stark","2016-06-18 15:18:10",0.76555
341797,Sabarish,"2016-06-18 15:22:50",0.76555
277343,ChengjiYao,"2016-06-18 15:25:32",0.78469
340558,HugoAlmeida,"2016-06-18 16:17:26",0.81340
338264,"Aliaksandr Sheliutsin","2016-06-18 16:45:36",0.70813
340960,ReviloAlleba,"2016-06-18 16:50:43",0.77990
341797,Sabarish,"2016-06-18 17:09:27",0.77990
337502,RevanthPatil,"2016-06-18 17:25:44",0.81340
340620,mindful,"2016-06-18 17:29:50",0.79904
335256,"Diego 8","2016-06-18 17:39:08",0.78469
341094,Blackpawn12,"2016-06-18 17:40:25",0.77990
341864,YuyangLao,"2016-06-18 17:42:51",0.74641
341821,"Martin Stark","2016-06-18 17:49:24",0.78469
341821,"Martin Stark","2016-06-18 18:03:02",0.80383
341871,"Michael Yang","2016-06-18 18:07:57",0.75598
341870,"ashley wang","2016-06-18 18:09:18",0.75598
341571,ChrisWaring,"2016-06-18 18:12:06",0.71770
341872,LijunChen,"2016-06-18 18:14:12",0.78469
341571,ChrisWaring,"2016-06-18 18:23:54",0.75598
341879,"Akash Saxena","2016-06-18 18:39:14",0.60287
341879,"Akash Saxena","2016-06-18 18:44:14",0.77990
341878,Rics,"2016-06-18 18:50:27",0.62679
341827,"I-Wen Liu","2016-06-18 18:58:20",0.76555
339125,FSBDS_ThiagoCordon,"2016-06-18 19:03:54",0.76555
341288,SahithD,"2016-06-18 19:41:40",0.73206
341641,"JieLi 2","2016-06-18 19:42:22",0.77512
341896,RamMadipilli,"2016-06-18 19:50:07",0.62679
340199,"Nabil B.","2016-06-18 19:51:47",0.78947
341897,AjayAgarwal,"2016-06-18 19:55:13",0.78469
341896,RamMadipilli,"2016-06-18 20:09:40",0.76555
341897,AjayAgarwal,"2016-06-18 20:27:28",0.79426
341901,RoccoCammisola,"2016-06-18 20:30:30",0.70813
341882,ed66,"2016-06-18 20:43:52",0.75120
341905,plandrem,"2016-06-18 20:52:34",0.69378
341907,AnaCarolinaCarmo,"2016-06-18 20:57:16",0.73684
341912,GauravKumar,"2016-06-18 21:46:18",0.62679
341882,ed66,"2016-06-18 21:46:19",0.76077
341917,MdKabir,"2016-06-18 21:52:58",0.62679
332512,Wah-KwanKu,"2016-06-18 21:56:49",0.79426
341917,MdKabir,"2016-06-18 22:05:11",0.76555
341912,GauravKumar,"2016-06-18 22:09:06",0.76555
341896,RamMadipilli,"2016-06-18 22:20:11",0.77990
341912,GauravKumar,"2016-06-18 22:29:24",0.77990
341910,maxim560,"2016-06-18 22:46:34",0.76555
341641,"JieLi 2","2016-06-18 22:50:19",0.78469
341641,"JieLi 2","2016-06-18 22:56:45",0.78947
341882,ed66,"2016-06-18 23:07:27",0.77033
341917,MdKabir,"2016-06-18 23:11:07",0.78469
341907,AnaCarolinaCarmo,"2016-06-18 23:28:42",0.77033
340755,jildfsa,"2016-06-18 23:38:46",0.79426
341575,Ann4,"2016-06-18 23:53:34",0.77990
331516,"Ahmed Besbes","2016-06-18 23:54:27",0.81340
341907,AnaCarolinaCarmo,"2016-06-19 00:08:02",0.77512
341939,"Luciano Holanda","2016-06-19 00:09:14",0.56938
341907,AnaCarolinaCarmo,"2016-06-19 00:10:47",0.77990
341907,AnaCarolinaCarmo,"2016-06-19 00:15:57",0.78469
341940,FlaviaOliveira,"2016-06-19 00:20:01",0.75120
341941,"Thai Le","2016-06-19 00:23:39",0.56938
341907,AnaCarolinaCarmo,"2016-06-19 00:24:25",0.78947
341939,"Luciano Holanda","2016-06-19 00:26:50",0.69378
341940,FlaviaOliveira,"2016-06-19 00:36:27",0.76555
46948,"Richard Giles","2016-06-19 00:47:20",0.80383
341945,drewdil,"2016-06-19 00:47:33",0.56938
341912,GauravKumar,"2016-06-19 00:48:10",0.78469
341896,RamMadipilli,"2016-06-19 01:01:35",0.78469
341575,Ann4,"2016-06-19 01:20:40",0.78469
341116,LunaFire,"2016-06-19 01:21:46",0.71292
268970,RyoMiyazaki,"2016-06-19 02:02:45",0.76555
341957,andyowen,"2016-06-19 02:10:46",0.56938
337669,ZiRan,"2016-06-19 02:12:51",0.00000
341958,"Soham Banerjee","2016-06-19 02:17:35",0.77990
341959,yanyan,"2016-06-19 02:17:51",0.42584
341959,yanyan,"2016-06-19 02:20:40",0.75120
341958,"Soham Banerjee","2016-06-19 02:29:49",0.78469
341957,andyowen,"2016-06-19 02:33:38",0.69378
341963,by_yzp,"2016-06-19 02:37:45",0.76077
341961,"MKFMIKU 2","2016-06-19 02:40:03",0.64593
341965,RamAnanda,"2016-06-19 02:46:46",0.76555
341963,by_yzp,"2016-06-19 02:49:40",0.81340
341957,andyowen,"2016-06-19 02:51:17",0.75598
340845,opsnjkds,"2016-06-19 02:53:54",0.78947
335240,panda_persist,"2016-06-19 03:11:41",0.81340
341735,ryan11,"2016-06-19 03:14:48",0.79426
341958,"Soham Banerjee","2016-06-19 03:15:59",0.79426
340845,opsnjkds,"2016-06-19 03:21:15",0.80383
341958,"Soham Banerjee","2016-06-19 03:26:27",0.81340
341972,RichardWurdack,"2016-06-19 03:30:15",0.76555
341864,YuyangLao,"2016-06-19 03:38:40",0.78947
341980,KathleenM,"2016-06-19 03:45:26",0.78469
341984,Nikolai,"2016-06-19 04:00:00",0.78469
341980,KathleenM,"2016-06-19 04:01:01",0.80383
341965,RamAnanda,"2016-06-19 04:06:08",0.77990
341985,"Adrian Birch","2016-06-19 04:18:31",0.79426
337962,Harihara,"2016-06-19 05:13:56",0.78947
341994,"Shakir Ali","2016-06-19 05:24:41",0.76555
324073,Sugi,"2016-06-19 05:29:34",0.78469
341121,Miller400,"2016-06-19 05:49:02",0.75120
338264,"Aliaksandr Sheliutsin","2016-06-19 06:03:27",0.76077
216724,"Yogendra Tamang","2016-06-19 06:08:43",0.76555
341995,dsfsda,"2016-06-19 06:12:24",0.77990
341995,dsfsda,"2016-06-19 06:14:24",0.79904
342001,AshishArora,"2016-06-19 06:28:33",0.76555
341995,dsfsda,"2016-06-19 06:30:02",0.80861
341972,RichardWurdack,"2016-06-19 06:43:38",0.77512
342001,AshishArora,"2016-06-19 07:05:48",0.78469
341912,GauravKumar,"2016-06-19 07:33:42",0.79904
341912,GauravKumar,"2016-06-19 08:29:35",0.81340
288317,"John Farmer","2016-06-19 08:34:03",0.77033
341707,DanShin,"2016-06-19 08:50:42",0.77033
342019,"harsha devireddy","2016-06-19 08:52:41",0.78469
341121,Miller400,"2016-06-19 09:04:56",0.76077
341735,ryan11,"2016-06-19 10:36:06",0.81340
341917,MdKabir,"2016-06-19 11:18:26",0.81340
342059,halkas,"2016-06-19 12:08:25",0.69856
341242,gdq14,"2016-06-19 12:33:14",0.77990
342065,dhj199268,"2016-06-19 12:38:31",0.73206
342065,dhj199268,"2016-06-19 12:48:02",0.74163
342065,dhj199268,"2016-06-19 13:26:29",0.76555
342085,"Dheeraj 2","2016-06-19 13:38:15",0.75120
337910,Scott1783,"2016-06-19 13:54:43",0.77990
217415,vanilla-ic,"2016-06-19 14:09:09",0.78947
342097,"Guilherme Paiva","2016-06-19 14:19:26",0.71770
336209,mangobar,"2016-06-19 14:20:39",0.77512
342085,"Dheeraj 2","2016-06-19 14:22:05",0.76555
341939,"Luciano Holanda","2016-06-19 14:24:28",0.77512
342046,IvanStroi,"2016-06-19 14:25:31",0.76555
342107,"Peter Exner","2016-06-19 14:43:43",0.75120
342113,cpeng13,"2016-06-19 15:02:12",0.74641
337669,ZiRan,"2016-06-19 15:13:48",0.74163
342123,"Ken Chan","2016-06-19 15:55:45",0.00000
342123,"Ken Chan","2016-06-19 16:03:34",0.73684
342123,"Ken Chan","2016-06-19 16:07:46",0.76555
342046,IvanStroi,"2016-06-19 16:25:11",0.77990
342125,j.d.,"2016-06-19 16:38:19",0.77990
342139,linf,"2016-06-19 16:40:37",0.77512
342130,Noemie,"2016-06-19 16:59:16",0.79426
342146,connieliew,"2016-06-19 16:59:34",0.73684
342153,AnaCarolina,"2016-06-19 17:35:46",0.77033
342153,AnaCarolina,"2016-06-19 17:47:00",0.77990
342153,AnaCarolina,"2016-06-19 18:14:29",0.79426
342163,RafaelTeixeira,"2016-06-19 18:28:37",0.56938
341691,SilverFox,"2016-06-19 18:35:02",0.79904
337669,ZiRan,"2016-06-19 18:42:51",0.75120
342097,"Guilherme Paiva","2016-06-19 18:44:00",0.75120
342167,"Edouard 3","2016-06-19 18:56:19",0.62679
342169,Filippo,"2016-06-19 18:58:06",0.76555
342097,"Guilherme Paiva","2016-06-19 19:01:42",0.76077
335329,"Brandon 4","2016-06-19 19:01:49",0.71292
342167,"Edouard 3","2016-06-19 19:12:38",0.76555
342174,"Anne Cunningham","2016-06-19 19:30:25",0.73206
342163,RafaelTeixeira,"2016-06-19 19:36:45",0.77512
342169,Filippo,"2016-06-19 20:35:46",0.77990
339134,"Евгений Парамонов","2016-06-19 20:42:34",0.77033
336389,"Jonathan Porter","2016-06-19 20:50:21",0.81340
341641,"JieLi 2","2016-06-19 20:58:49",0.79426
335256,"Diego 8","2016-06-19 21:06:04",0.79426
340249,"Bruce Lee Team","2016-06-19 21:10:16",0.75120
341641,"JieLi 2","2016-06-19 21:32:32",0.80861
217075,MarkChatters,"2016-06-19 21:55:25",0.79426
342095,Coldice,"2016-06-19 21:59:21",0.77990
342095,Coldice,"2016-06-19 22:03:53",0.78947
341864,YuyangLao,"2016-06-19 22:05:01",0.79904
340368,BonnieDu,"2016-06-19 22:05:41",0.78469
341945,drewdil,"2016-06-19 23:02:28",0.69378
342174,"Anne Cunningham","2016-06-19 23:21:17",0.77512
340643,MasonMontgomery,"2016-06-19 23:48:03",0.79904
342198,Ilihdian,"2016-06-19 23:54:55",0.77512
341945,drewdil,"2016-06-20 00:17:07",0.75598
340266,myra,"2016-06-20 00:59:47",0.79904
336455,"PSun 2","2016-06-20 01:37:18",0.76555
342231,GurudevIlangovan,"2016-06-20 02:00:45",0.80383
342240,"Carlos Couce","2016-06-20 02:35:14",0.62679
341896,RamMadipilli,"2016-06-20 02:36:17",0.79426
342240,"Carlos Couce","2016-06-20 03:36:52",0.78469
342242,jasimpson,"2016-06-20 04:01:20",0.76555
342085,"Dheeraj 2","2016-06-20 04:37:23",0.78469
342262,"Nick Ryan","2016-06-20 05:03:43",0.69378
341121,Miller400,"2016-06-20 05:06:23",0.77512
342262,"Nick Ryan","2016-06-20 05:16:02",0.75598
