gender,match,samerace,dec_o,dec,estimated_int_corr,estimated_age_o,estimated_race_o,estimated_attr_o,estimated_sinc_o,estimated_intel_o,estimated_fun_o,estimated_amb_o,estimated_shar_o,estimated_like_o,estimated_age,estimated_field_cd,estimated_race,estimated_attr,estimated_sinc,estimated_intel,estimated_fun,estimated_amb,estimated_shar,estimated_like,estimated_prob,diff_age,diff_attr,diff_sinc,diff_intel,diff_fun,diff_amb,diff_shar,diff_like
0,1,1,1,1,0.33,30.0,4.0,8.0,10.0,9.0,7.0,8.0,8.0,8.0,25.0,5.0,4.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0
0,1,0,1,1,-0.33,23.0,2.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,25.0,5.0,4.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
0,0,1,0,1,-0.37,29.0,4.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,25.0,5.0,4.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0,0,0,1,0,-0.06,24.0,2.0,8.0,8.0,8.0,6.0,8.0,5.0,8.0,25.0,5.0,4.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,1.0,1.81000489237,0.824836439946,0.63140311804,0.400597907324,1.22247586747,0.474558883874,1.86591300074
0,0,0,0,0,0.49,25.0,3.0,6.0,5.0,4.0,3.0,4.0,2.0,3.0,25.0,5.0,4.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,0.0,0.0,2.0,3.0,3.0,2.0,4.0,3.0
0,0,0,1,0,-0.07,28.0,2.0,10.0,10.0,9.0,7.0,7.0,8.0,8.0,25.0,5.0,4.0,6.0,8.0,7.0,7.0,6.0,8.0,6.0,5.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0
0,0,0,0,0,0.51,27.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,25.0,5.0,4.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1,0,1,1,0.19600973236,26.3649987914,2.0,9.0,9.0,8.0,6.0,8.0,5.0,8.0,25.0,5.0,4.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,1.36499879139,2.0,3.0,1.0,2.0,2.0,2.0,1.0
0,0,0,0,0,0.19600973236,26.3649987914,2.0,7.0,8.0,7.0,4.0,5.0,4.0,5.0,25.0,5.0,4.0,6.18999510763,7.17516356005,7.36859688196,6.40059790732,6.77752413253,5.47455888387,6.13408699926,5.20752261742,1.36499879139,0.810004892368,0.824836439946,0.36859688196,2.40059790732,1.77752413253,1.47455888387,1.13408699926
0,1,0,1,1,0.04,30.0,4.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,23.0,3.0,2.0,1.0,10.0,10.0,6.0,5.0,1.0,3.0,5.0,7.0,9.0,0.0,1.0,4.0,5.0,9.0,7.0
0,0,1,0,1,-0.25,23.0,2.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,23.0,3.0,2.0,3.0,6.0,7.0,7.0,6.0,3.0,7.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0
0,0,0,0,1,-0.26,29.0,4.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,23.0,3.0,2.0,2.0,6.0,8.0,9.0,5.0,2.0,7.0,3.0,6.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0
0,1,1,1,1,-0.12,24.0,2.0,6.0,7.0,7.0,7.0,6.77840909091,7.0,7.0,23.0,3.0,2.0,1.0,7.0,10.0,6.0,10.0,1.0,1.0,6.0,1.0,5.0,0.0,3.0,1.0,3.22159090909,6.0,6.0
0,1,0,1,1,0.33,25.0,3.0,7.0,7.0,6.0,8.0,6.0,8.0,7.0,23.0,3.0,2.0,3.0,7.0,8.0,9.0,6.0,2.0,2.0,8.0,2.0,4.0,0.0,2.0,1.0,0.0,6.0,5.0
0,0,1,0,1,0.15,28.0,2.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,23.0,3.0,2.0,1.0,7.0,9.0,7.0,6.0,1.0,3.0,6.0,5.0,5.0,1.0,2.0,0.0,0.0,4.0,2.0
0,0,0,0,1,0.2,27.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,23.0,3.0,2.0,1.0,7.0,9.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0
0,0,0,0,1,0.19600973236,26.3649987914,2.0,8.0,6.0,7.0,9.0,7.0,7.0,9.0,23.0,3.0,2.0,3.0,7.0,9.0,6.0,7.0,9.0,7.0,8.0,3.36499879139,5.0,1.0,2.0,3.0,0.0,2.0,2.0
0,1,0,1,1,0.19600973236,26.3649987914,2.0,9.0,8.0,8.0,10.0,7.0,9.0,8.0,23.0,3.0,2.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.36499879139,1.0,1.0,1.0,1.0,2.0,0.0,1.0
0,0,0,0,1,0.37,30.0,4.0,5.0,10.0,9.0,10.0,8.0,8.0,7.0,30.0,3.0,3.0,5.0,7.0,8.0,7.0,7.0,5.0,5.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0
0,0,0,0,1,-0.05,23.0,2.0,5.0,8.0,7.0,7.0,6.0,6.0,8.0,30.0,3.0,3.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,5.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
0,0,0,0,1,-0.18,29.0,4.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,30.0,3.0,3.0,7.0,6.0,7.0,8.0,6.0,5.0,6.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0
0,0,0,0,1,0.13,24.0,2.0,4.0,8.0,5.0,7.0,7.0,5.47486989866,5.0,30.0,3.0,3.0,8.0,7.0,8.0,5.0,7.0,5.0,8.0,5.0,6.0,4.0,1.0,3.0,2.0,0.0,0.474869898658,3.0
0,0,1,0,1,0.63,25.0,3.0,6.0,8.0,8.0,7.0,5.0,6.0,4.0,30.0,3.0,3.0,6.0,7.0,6.0,8.0,5.0,5.0,5.0,4.0,5.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0
0,1,0,1,1,0.37,28.0,2.0,10.0,9.0,9.0,10.0,8.0,9.0,9.0,30.0,3.0,3.0,6.0,8.0,8.0,7.0,7.0,7.0,5.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0
0,1,0,1,1,0.63,27.0,6.0,5.0,6.0,7.0,7.0,6.0,7.0,6.0,30.0,3.0,3.0,5.0,5.0,7.0,5.0,7.0,5.0,4.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0
0,1,0,1,1,0.19600973236,26.3649987914,2.0,8.0,8.0,7.0,9.0,6.0,6.0,8.0,30.0,3.0,3.0,7.0,7.0,7.0,8.0,7.0,5.0,7.0,5.0,3.63500120861,1.0,1.0,0.0,1.0,1.0,1.0,1.0
0,0,0,0,1,0.19600973236,26.3649987914,2.0,6.0,5.0,6.0,8.0,10.0,5.0,7.0,30.0,3.0,3.0,7.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,3.63500120861,1.0,0.0,0.0,4.0,5.0,0.0,2.0
0,0,0,0,1,0.48,30.0,4.0,6.0,10.0,9.0,8.0,8.0,8.0,6.0,36.0,9.0,1.0,7.0,10.0,8.0,10.0,6.77752413253,9.0,8.0,9.0,6.0,1.0,0.0,1.0,2.0,1.22247586747,1.0,2.0
0,0,0,0,1,-0.52,23.0,2.0,4.0,7.0,5.0,5.0,6.0,3.0,5.0,36.0,9.0,1.0,9.0,10.0,9.0,10.0,6.77752413253,7.0,9.0,6.0,13.0,5.0,3.0,4.0,5.0,0.777524132533,4.0,4.0
0,0,0,0,1,-0.11,29.0,4.0,6.0,8.0,8.0,8.0,6.0,7.0,6.0,36.0,9.0,1.0,8.0,10.0,9.0,10.0,7.0,6.0,8.0,8.0,7.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0
0,0,0,0,1,0.18,24.0,2.0,4.0,7.0,6.0,6.0,6.0,3.0,4.0,36.0,9.0,1.0,7.0,10.0,10.0,6.0,10.0,6.0,7.0,6.0,12.0,3.0,3.0,4.0,0.0,4.0,3.0,3.0
0,0,0,0,1,0.6,25.0,3.0,4.0,8.0,7.0,8.0,7.0,6.0,2.0,36.0,9.0,1.0,7.0,10.0,9.0,9.0,6.77752413253,9.0,9.0,8.0,11.0,3.0,2.0,2.0,1.0,0.222475867467,3.0,7.0
0,1,0,1,1,-0.09,28.0,2.0,7.0,10.0,9.0,7.0,7.0,7.0,6.0,36.0,9.0,1.0,8.0,10.0,9.0,10.0,9.0,7.0,8.0,8.0,8.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0
0,1,0,1,1,0.48,27.0,6.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,36.0,9.0,1.0,7.0,10.0,9.0,8.0,6.77752413253,6.0,7.0,7.0,9.0,2.0,2.0,1.0,0.0,1.22247586747,2.0,0.0
0,0,0,0,1,0.19600973236,26.3649987914,2.0,4.0,8.0,6.0,5.0,6.0,3.0,4.0,36.0,9.0,1.0,9.0,10.0,8.0,10.0,9.0,5.0,8.0,9.0,9.63500120861,5.0,2.0,2.0,5.0,3.0,2.0,4.0
0,0,0,0,1,0.19600973236,26.3649987914,2.0,4.0,8.0,6.0,5.0,5.0,7.0,5.0,36.0,9.0,1.0,8.0,10.0,9.0,8.0,8.0,5.0,8.0,6.0,9.63500120861,4.0,2.0,3.0,3.0,3.0,2.0,3.0
0,0,0,1,0,0.54,30.0,4.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,29.0,13.0,2.0,5.0,10.0,8.0,8.0,8.0,2.0,8.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,7.0,1.0
0,0,1,1,0,0.02,23.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,29.0,13.0,2.0,8.0,8.0,8.0,10.0,6.77752413253,10.0,10.0,1.0,6.0,1.0,0.0,1.0,2.0,0.222475867467,2.0,2.0
0,0,0,1,0,-0.1,29.0,4.0,9.0,7.0,7.0,8.0,8.0,6.0,8.0,29.0,13.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
0,0,1,1,0,0.19,24.0,2.0,7.0,6.0,7.0,6.0,5.0,7.0,6.0,29.0,13.0,2.0,8.0,10.0,8.0,8.0,8.0,8.0,6.0,1.0,5.0,1.0,4.0,1.0,2.0,3.0,1.0,0.0
0,0,0,1,0,0.65,25.0,3.0,8.0,5.0,7.0,7.0,6.0,5.0,8.0,29.0,13.0,2.0,8.0,8.0,8.0,10.0,8.0,5.0,10.0,1.0,4.0,0.0,3.0,1.0,3.0,2.0,0.0,2.0
0,0,1,1,0,0.24,28.0,2.0,10.0,10.0,10.0,9.0,9.0,8.0,10.0,29.0,13.0,2.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0
0,0,0,1,0,0.75,27.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,29.0,13.0,2.0,8.0,8.0,8.0,8.0,8.0,3.0,8.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
0,0,0,0,0,0.19600973236,26.3649987914,2.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,29.0,13.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,3.0,2.63500120861,1.0,1.0,1.0,1.0,0.0,2.0,2.0
0,0,0,1,0,0.19600973236,26.3649987914,2.0,8.0,5.0,6.0,9.0,7.0,4.0,6.0,29.0,13.0,2.0,8.0,3.0,7.0,6.0,7.0,3.0,5.0,1.0,2.63500120861,0.0,2.0,1.0,3.0,0.0,1.0,1.0
0,0,0,1,0,0.7,30.0,4.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,30.0,9.0,2.0,6.0,8.0,8.0,10.0,8.0,6.0,8.0,4.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0
0,0,1,0,1,0.21,23.0,2.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,30.0,9.0,2.0,8.0,8.0,8.0,8.0,6.0,8.0,9.0,7.0,7.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0
0,0,0,1,0,0.08,29.0,4.0,8.0,8.0,8.0,7.0,6.0,8.0,8.0,30.0,9.0,2.0,8.0,6.0,8.0,8.0,8.0,5.0,8.0,5.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0
0,0,1,0,1,0.59,24.0,2.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,30.0,9.0,2.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0
0,0,0,0,0,0.72,25.0,3.0,5.0,7.0,7.0,4.0,9.0,2.0,2.0,30.0,9.0,2.0,6.0,8.0,8.0,8.0,7.0,8.0,10.0,6.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,8.0
0,0,1,1,0,0.38,28.0,2.0,9.0,6.0,8.0,7.0,7.0,6.0,6.0,30.0,9.0,2.0,7.0,9.0,8.0,8.0,7.0,6.0,10.0,7.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0
0,0,0,1,0,0.65,27.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,30.0,9.0,2.0,5.0,7.0,7.0,5.0,10.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0
0,1,0,1,1,0.19600973236,26.3649987914,2.0,7.0,9.0,8.0,8.0,6.0,7.0,8.0,30.0,9.0,2.0,9.0,8.0,8.0,8.0,8.0,4.0,7.0,6.0,3.63500120861,2.0,1.0,0.0,0.0,2.0,3.0,1.0
0,0,0,0,1,0.19600973236,26.3649987914,2.0,8.0,6.0,7.0,7.0,6.0,4.0,5.0,30.0,9.0,2.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,3.63500120861,2.0,0.0,0.0,0.0,1.0,3.0,2.0
0,0,0,0,0,0.74,30.0,4.0,4.0,6.0,8.0,5.0,5.0,5.0,4.0,29.0,9.0,2.0,6.0,7.0,7.0,5.0,6.0,5.47455888387,6.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.474558883874,2.0
0,0,1,0,0,-0.08,23.0,2.0,4.0,6.0,6.0,5.0,6.0,3.0,5.0,29.0,9.0,2.0,7.0,6.0,8.0,7.0,8.0,5.47455888387,7.0,3.0,6.0,3.0,0.0,2.0,2.0,2.0,2.47455888387,2.0
0,0,0,0,0,0.12,29.0,4.0,6.0,7.0,7.0,5.0,5.0,5.0,6.0,29.0,9.0,2.0,8.0,6.0,8.0,7.0,8.0,5.47455888387,7.0,5.0,0.0,2.0,1.0,1.0,2.0,3.0,0.474558883874,1.0
0,0,1,0,1,0.49,24.0,2.0,5.0,7.0,5.0,5.0,6.77840909091,5.0,6.0,29.0,9.0,2.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,5.0,5.0,1.0,0.0,3.0,1.0,1.22159090909,1.0,1.0
0,0,0,0,1,0.73,25.0,3.0,2.0,2.0,5.0,1.0,7.0,1.0,1.0,29.0,9.0,2.0,7.0,7.0,9.0,6.0,7.0,6.0,8.0,6.0,4.0,5.0,5.0,4.0,5.0,0.0,5.0,7.0
0,0,1,1,0,0.41,28.0,2.0,7.0,9.0,8.0,6.0,6.0,6.0,6.0,29.0,9.0,2.0,6.0,8.0,8.0,6.0,7.0,3.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0
0,0,0,1,0,0.72,27.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,29.0,9.0,2.0,3.0,7.0,8.0,6.0,8.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0
0,0,0,1,0,0.19600973236,26.3649987914,2.0,6.0,9.0,8.0,6.0,6.0,9.0,7.0,29.0,9.0,2.0,5.0,6.0,7.0,6.0,7.0,5.47455888387,5.0,3.0,2.63500120861,1.0,3.0,1.0,0.0,1.0,3.52544111613,2.0
0,0,0,0,0,0.19600973236,26.3649987914,2.0,5.0,8.0,7.0,4.0,5.0,4.0,5.0,29.0,9.0,2.0,8.0,3.0,7.0,6.0,6.77752413253,2.0,5.0,1.0,2.63500120861,3.0,5.0,0.0,2.0,1.77752413253,2.0,0.0
0,0,1,0,0,0.11,30.0,4.0,7.0,7.0,8.0,6.0,6.0,6.0,5.0,22.0,5.0,4.0,3.0,9.0,8.0,4.0,6.0,2.0,4.0,8.0,8.0,4.0,2.0,0.0,2.0,0.0,4.0,1.0
0,1,0,1,1,0.08,23.0,2.0,9.0,8.0,7.0,9.0,6.0,7.0,9.0,22.0,5.0,4.0,8.0,9.0,9.0,8.0,9.0,7.0,8.5,10.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.5
0,0,1,1,0,0.31,29.0,4.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,22.0,5.0,4.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0
0,0,0,1,0,0.31,24.0,2.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,22.0,5.0,4.0,6.0,7.0,9.0,6.0,8.0,6.0,6.0,9.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
0,0,0,0,0,0.07,25.0,3.0,6.0,3.0,7.0,6.0,9.0,1.0,4.0,22.0,5.0,4.0,4.0,9.0,8.0,4.0,7.0,4.0,5.0,8.0,3.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0
0,0,0,1,0,0.41,28.0,2.0,10.0,7.0,8.0,8.0,8.0,6.0,6.0,22.0,5.0,4.0,4.0,8.0,8.0,4.0,6.0,2.0,4.0,7.0,6.0,6.0,1.0,0.0,4.0,2.0,4.0,2.0
0,0,0,1,0,-0.35,27.0,6.0,7.0,7.0,8.0,7.0,9.0,6.0,7.0,22.0,5.0,4.0,4.0,9.0,8.0,6.0,8.0,2.0,5.0,9.0,5.0,3.0,2.0,0.0,1.0,1.0,4.0,2.0
0,0,0,0,0,0.19600973236,26.3649987914,2.0,6.0,9.0,9.0,8.0,8.0,7.0,6.0,22.0,5.0,4.0,5.0,7.0,6.0,6.0,7.0,5.0,6.0,8.0,4.36499879139,1.0,2.0,3.0,2.0,1.0,2.0,0.0
0,0,0,0,1,0.19600973236,26.3649987914,2.0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,22.0,5.0,4.0,9.0,8.0,8.0,7.0,8.0,6.0,7.0,9.0,4.36499879139,2.0,0.0,0.0,1.0,2.0,1.0,1.0
0,0,0,0,0,0.31,30.0,4.0,4.0,8.0,8.0,6.0,6.0,5.0,5.0,34.0,9.0,2.0,4.0,8.0,8.0,5.0,6.0,3.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
0,0,1,0,1,0.13,23.0,2.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,34.0,9.0,2.0,10.0,8.0,5.0,7.0,5.0,4.0,7.0,7.0,11.0,7.0,4.0,2.0,5.0,1.0,1.0,3.0
0,0,0,0,1,-0.51,29.0,4.0,5.0,8.0,7.0,7.0,5.0,7.0,5.0,34.0,9.0,2.0,10.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0
0,0,1,0,1,0.09,24.0,2.0,3.0,6.0,4.0,3.0,3.0,5.47486989866,3.0,34.0,9.0,2.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,7.0,10.0,4.0,1.0,3.0,2.0,3.0,0.474869898658,3.0
0,0,0,0,0,0.74,25.0,3.0,2.0,7.0,7.0,5.0,8.0,2.0,2.0,34.0,9.0,2.0,6.0,7.0,7.0,4.0,6.0,2.0,4.0,5.0,9.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0
0,0,1,0,0,0.24,28.0,2.0,8.0,9.0,7.0,6.0,6.0,6.0,6.0,34.0,9.0,2.0,5.0,7.0,7.0,5.0,4.0,5.0,5.0,7.0,6.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0
0,0,0,1,0,0.43,27.0,6.0,6.0,5.0,7.0,5.0,7.0,6.0,6.0,34.0,9.0,2.0,4.0,8.0,7.0,4.0,7.0,3.0,3.0,2.0,7.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0
0,0,0,0,1,0.19600973236,26.3649987914,2.0,4.0,6.0,5.0,3.0,4.0,4.0,4.0,34.0,9.0,2.0,7.0,7.0,7.0,8.0,6.0,5.0,8.0,7.0,7.63500120861,3.0,1.0,2.0,5.0,2.0,1.0,4.0
0,0,0,0,1,0.19600973236,26.3649987914,2.0,5.0,8.0,6.0,5.0,6.0,4.0,5.0,34.0,9.0,2.0,8.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,7.63500120861,3.0,1.0,1.0,2.0,0.0,1.0,2.0
1,0,1,0,0,0.34,34.0,4.0,8.0,7.17525645779,10.0,8.0,6.77840909091,10.0,10.0,30.0,3.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,1.0,0.175256457793,3.0,1.0,0.221590909091,3.0,3.0
1,1,1,1,1,0.33,25.0,4.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,30.0,3.0,4.0,8.0,10.0,9.0,7.0,8.0,8.0,8.0,7.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0
1,1,0,1,1,0.04,23.0,2.0,1.0,10.0,10.0,6.0,5.0,1.0,3.0,30.0,3.0,4.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,0.0,1.0,4.0,5.0,9.0,7.0
1,0,0,1,0,0.37,30.0,3.0,5.0,7.0,8.0,7.0,7.0,5.0,5.0,30.0,3.0,4.0,5.0,10.0,9.0,10.0,8.0,8.0,7.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0
1,0,0,1,0,0.48,36.0,1.0,7.0,10.0,8.0,10.0,6.77840909091,9.0,8.0,30.0,3.0,4.0,6.0,10.0,9.0,8.0,8.0,8.0,6.0,2.0,6.0,1.0,0.0,1.0,2.0,1.22159090909,1.0,2.0
1,0,0,0,1,0.54,29.0,2.0,5.0,10.0,8.0,8.0,8.0,2.0,8.0,30.0,3.0,4.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,1.0,4.0,0.0,2.0,2.0,1.0,7.0,1.0
1,0,0,0,1,0.7,30.0,2.0,6.0,8.0,8.0,10.0,8.0,6.0,8.0,30.0,3.0,4.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,2.0
1,0,0,0,0,0.74,29.0,2.0,6.0,7.0,7.0,5.0,6.0,5.47486989866,6.0,30.0,3.0,4.0,4.0,6.0,8.0,5.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.474869898658,2.0
1,0,1,0,0,0.11,22.0,4.0,3.0,9.0,8.0,4.0,6.0,2.0,4.0,30.0,3.0,4.0,7.0,7.0,8.0,6.0,6.0,6.0,5.0,5.0,8.0,4.0,2.0,0.0,2.0,0.0,4.0,1.0
1,0,0,0,0,0.31,34.0,2.0,4.0,8.0,8.0,5.0,6.0,3.0,5.0,30.0,3.0,4.0,4.0,8.0,8.0,6.0,6.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1,0,0,1,0,0.47,34.0,4.0,10.0,7.17525645779,10.0,10.0,6.77840909091,8.0,10.0,23.0,8.0,2.0,6.0,6.0,7.0,7.0,5.0,4.0,7.0,5.0,11.0,4.0,1.17525645779,3.0,3.0,1.77840909091,4.0,3.0
1,1,0,1,1,-0.33,25.0,4.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,23.0,8.0,2.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1,0,1,1,0,-0.25,23.0,2.0,3.0,6.0,7.0,7.0,6.0,3.0,7.0,23.0,8.0,2.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0
1,0,0,1,0,-0.05,30.0,3.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,23.0,8.0,2.0,5.0,8.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
1,0,0,1,0,-0.52,36.0,1.0,9.0,10.0,9.0,10.0,6.77840909091,7.0,9.0,23.0,8.0,2.0,4.0,7.0,5.0,5.0,6.0,3.0,5.0,5.0,13.0,5.0,3.0,4.0,5.0,0.778409090909,4.0,4.0
1,0,1,0,1,0.02,29.0,2.0,8.0,8.0,8.0,10.0,6.77840909091,10.0,10.0,23.0,8.0,2.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,0.0,1.0,2.0,0.221590909091,2.0,2.0
1,0,1,1,0,0.21,30.0,2.0,8.0,8.0,8.0,8.0,6.0,8.0,9.0,23.0,8.0,2.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,5.0,7.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0
1,0,1,0,0,-0.08,29.0,2.0,7.0,6.0,8.0,7.0,8.0,5.47486989866,7.0,23.0,8.0,2.0,4.0,6.0,6.0,5.0,6.0,3.0,5.0,6.0,6.0,3.0,0.0,2.0,2.0,2.0,2.47486989866,2.0
1,1,0,1,1,0.08,22.0,4.0,8.0,9.0,9.0,8.0,9.0,7.0,8.5,23.0,8.0,2.0,9.0,8.0,7.0,9.0,6.0,7.0,9.0,9.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.5
1,0,1,1,0,0.13,34.0,2.0,10.0,8.0,5.0,7.0,5.0,4.0,7.0,23.0,8.0,2.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,3.0,11.0,7.0,4.0,2.0,5.0,1.0,1.0,3.0
1,0,1,0,0,-0.17,34.0,4.0,8.0,7.17525645779,10.0,10.0,6.77840909091,10.0,10.0,29.0,8.0,4.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,2.0,0.175256457793,4.0,4.0,0.778409090909,4.0,4.0
1,0,1,1,0,-0.37,25.0,4.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,29.0,8.0,4.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1,0,0,1,0,-0.26,23.0,2.0,2.0,6.0,8.0,9.0,5.0,2.0,7.0,29.0,8.0,4.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0
1,0,0,1,0,-0.18,30.0,3.0,7.0,6.0,7.0,8.0,6.0,5.0,6.0,29.0,8.0,4.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0
