customerid,timestamp,eventtype
6757,1377802766,login
11823,1377803036,login
42,1377803107,login
912,1377803733,login
7210,1377803835,login
450,1377803881,login
8233,1377804142,login
8076,1377804377,login
2539,1377804401,login
3960,1377804752,login
3705,1377804863,login
10320,1377804931,login
11428,1377805157,login
9925,1377805386,login
1094,1377805419,login
5552,1377805543,login
2519,1377805590,login
6312,1377805650,login
9972,1377805673,login
9381,1377805741,login
4402,1377805742,login
9985,1377806001,login
8196,1377806144,login
1339,1377806191,login
8721,1377806415,login
8068,1377806555,login
8192,1377806812,login
7405,1377807054,login
6370,1377807593,login
5479,1377808063,login
8673,1377808317,login
2739,1377808406,login
783,1377808496,login
9841,1377808665,login
9400,1377808777,login
7572,1377808857,login
6405,1377808970,login
7683,1377809330,login
6851,1377809555,login
6623,1377809840,login
11024,1377810136,login
8310,1377810623,login
2620,1377811630,login
3397,1377812122,login
10757,1377812488,login
10104,1377812604,login
5944,1377812961,login
3556,1377812996,login
11857,1377813018,login
1693,1377813513,login
4263,1377814030,login
10,1377814083,login
9584,1377814341,login
9771,1377814349,login
9464,1377814815,login
8426,1377815471,login
724,1377815598,login
1155,1377815648,login
2658,1377815694,login
1412,1377815759,login
906,1377816592,login
3812,1377816775,login
11515,1377816840,login
4560,1377816892,login
6633,1377816901,login
10763,1377817217,login
3832,1377817498,login
4965,1377817745,login
605,1377817810,login
2474,1377818070,login
2713,1377818611,login
8399,1377819098,login
11273,1377819206,login
9325,1377819244,login
11959,1377819252,login
2199,1377819802,login
8221,1377819911,login
5071,1377820437,login
9958,1377820547,login
7600,1377821109,login
8237,1377821258,login
2042,1377821464,login
10524,1377821599,login
10616,1377821846,login
8010,1377822206,login
197,1377822391,login
5705,1377822908,login
7375,1377823264,login
6126,1377823425,login
8944,1377823480,login
10251,1377823584,login
3946,1377823651,login
7590,1377823873,login
9901,1377823950,login
3175,1377823991,login
2622,1377824396,login
1119,1377824628,login
3269,1377824635,login
2193,1377825883,login
9591,1377825954,login
2993,1377826754,login
10602,1377826873,login
7107,1377827507,login
8768,1377828004,login
6966,1377828273,login
6171,1377828325,login
1027,1377828797,login
7688,1377829094,login
4029,1377829166,login
9601,1377830415,login
3378,1377830704,login
10621,1377831035,login
1464,1377831198,login
9724,1377831335,login
8538,1377831336,login
10349,1377831911,login
632,1377831942,login
1202,1377832049,login
4835,1377832050,login
9691,1377832194,login
168,1377832569,login
6070,1377832617,login
8403,1377832767,login
2744,1377832911,login
445,1377833187,login
4217,1377833528,login
3163,1377833782,login
2604,1377833850,login
3411,1377834061,login
8235,1377834446,login
11349,1377835124,login
8415,1377835242,login
3339,1377835471,login
4043,1377835837,login
10388,1377835865,login
11895,1377836041,login
8912,1377836049,login
9434,1377836262,login
418,1377836335,login
9754,1377836711,login
5514,1377837024,login
4961,1377837174,login
5193,1377837664,login
7071,1377837943,login
6238,1377838055,login
3226,1377838539,login
522,1377838763,login
5210,1377838827,login
7926,1377839040,login
5685,1377839332,login
8243,1377839740,login
11688,1377840187,login
7398,1377840319,login
7511,1377840523,login
2171,1377840623,login
7899,1377840994,login
4223,1377841296,login
1769,1377841427,login
6729,1377841501,login
10791,1377841687,login
6741,1377842089,login
4489,1377842339,login
8869,1377842807,login
4680,1377843070,login
4485,1377843607,login
11254,1377843611,login
9535,1377844012,login
4616,1377844210,login
6870,1377844345,login
6865,1377844639,login
9281,1377845215,login
9436,1377845349,login
3824,1377846012,login
5861,1377846518,login
8091,1377846793,login
10357,1377848218,login
1318,1377848235,login
5494,1377848378,login
1357,1377848606,login
7248,1377848767,login
8602,1377848818,login
10832,1377848919,login
7153,1377848934,login
11469,1377849127,login
9083,1377849311,login
10619,1377849505,login
9286,1377849624,login
5386,1377849722,login
2324,1377850329,login
6284,1377850482,login
5467,1377850492,login
5965,1377850883,login
4019,1377851330,login
10258,1377851410,login
2289,1377851714,login
9728,1377851807,login
10238,1377851906,login
1072,1377852649,login
8689,1377853368,login
3066,1377853862,login
11240,1377853884,login
8553,1377854908,login
5486,1377855222,login
3957,1377855819,login
3353,1377855883,login
7971,1377855992,login
8924,1377856441,login
7644,1377856491,login
7101,1377856657,login
8708,1377857011,login
6050,1377857186,login
69,1377857718,login
297,1377857807,login
9076,1377858110,login
6504,1377858319,login
5507,1377858754,login
7556,1377859573,login
10630,1377859621,login
10647,1377859739,login
4186,1377859916,login
1479,1377860211,login
2672,1377860515,login
11801,1377860811,login
4780,1377860843,login
8654,1377861006,login
203,1377861364,login
509,1377861631,login
1099,1377861995,login
10656,1377862449,login
7536,1377862758,login
482,1377862768,login
2447,1377862813,login
4244,1377863018,login
7608,1377863035,login
7120,1377863064,login
9312,1377863392,login
4943,1377863489,login
11730,1377863917,login
2270,1377863959,login
1822,1377863991,login
4497,1377864076,login
8945,1377864105,login
10953,1377864947,login
4317,1377865265,login
885,1377866123,login
5718,1377866273,login
5329,1377866414,login
4467,1377866537,login
10020,1377866586,login
7131,1377866630,login
8381,1377867004,login
9346,1377867060,login
11450,1377867560,login
8507,1377867861,login
4296,1377868036,login
2566,1377868691,login
9435,1377868998,login
9402,1377869037,login
9358,1377869914,login
8280,1377869982,login
2390,1377870171,login
2727,1377871135,login
11300,1377871191,login
10599,1377871896,login
9142,1377872542,login
6282,1377872975,login
11186,1377873029,login
3623,1377873273,login
5369,1377873437,login
10023,1377873746,login
3244,1377874176,login
11957,1377874827,login
8137,1377875154,login
1865,1377875187,login
6016,1377876573,login
4619,1377876590,login
3217,1377876634,login
322,1377876703,login
5200,1377876709,login
3882,1377877058,login
6064,1377877089,login
10734,1377877193,login
4612,1377877232,login
6909,1377877630,login
1624,1377877656,login
11702,1377878273,login
2316,1377878559,login
728,1377878676,login
3193,1377878848,login
1811,1377878971,login
9936,1377879225,login
8029,1377879358,login
8435,1377879421,login
5364,1377880026,login
934,1377880123,login
9582,1377880990,login
2568,1377881094,login
9615,1377881386,login
4742,1377881403,login
11379,1377881746,login
2300,1377882115,login
2490,1377882351,login
4143,1377882774,login
5365,1377882818,login
9306,1377882951,login
11021,1377883359,login
2771,1377883399,login
9303,1377883606,login
5297,1377883929,login
1783,1377884232,login
535,1377884254,login
7431,1377884313,login
2723,1377884378,login
4803,1377884511,login
5609,1377884540,login
4181,1377884807,login
9374,1377884808,login
6033,1377884848,login
772,1377884904,login
4837,1377885038,login
2011,1377885293,login
10311,1377885456,login
11015,1377885472,login
618,1377885940,login
4022,1377886291,login
754,1377886517,login
10470,1377886770,login
9540,1377886984,login
7450,1377887347,login
7691,1377887565,login
4282,1377887622,login
5101,1377887818,login
9746,1377888123,login
1617,1377888500,login
7789,1377888644,login
9112,1377889028,login
4805,1377889160,login
6757,1377889166,login
42,1377889507,login
7210,1377890235,login
2539,1377890801,login
10320,1377891331,login
11428,1377891557,login
5552,1377891943,login
2519,1377891990,login
1093,1377892000,login
6312,1377892050,login
9972,1377892073,login
9381,1377892141,login
4402,1377892142,login
8196,1377892544,login
8721,1377892815,login
8068,1377892955,login
10644,1377893082,login
7194,1377893138,login
4090,1377893157,login
7555,1377893448,login
1709,1377893519,login
11873,1377893660,login
3160,1377893841,login
6370,1377893993,login
5483,1377894048,login
7654,1377894245,login
2739,1377894806,login
783,1377894896,login
5415,1377894912,login
9841,1377895065,login
1017,1377895167,login
9400,1377895177,login
7572,1377895257,login
6405,1377895370,login
7683,1377895730,login
8310,1377897023,login
10222,1377897414,login
4785,1377897697,login
2620,1377898030,login
1245,1377898077,login
3484,1377898109,login
3397,1377898522,login
1693,1377899913,login
4403,1377899925,login
3642,1377899948,login
2548,1377900044,login
4263,1377900430,login
10,1377900483,login
5463,1377900587,login
9771,1377900749,login
5830,1377900814,login
3028,1377900862,login
4562,1377900912,login
11530,1377901208,login
9464,1377901215,login
4248,1377901305,login
5714,1377901446,login
8426,1377901871,login
724,1377901998,login
2658,1377902094,login
4269,1377902176,login
9079,1377902487,login
906,1377902992,login
3812,1377903175,login
6322,1377903315,login
8069,1377903348,login
4965,1377904145,login
605,1377904210,login
2474,1377904470,login
2033,1377904873,login
3112,1377904957,login
2713,1377905011,login
5378,1377905306,login
8399,1377905498,login
9325,1377905644,login
11959,1377905652,login
5151,1377905675,login
9958,1377906947,login
932,1377907610,login
11559,1377907793,login
2042,1377907864,login
10524,1377907999,login
10159,1377908214,login
10514,1377908742,login
197,1377908791,login
4353,1377909079,login
8770,1377909129,login
3463,1377909201,login
5705,1377909308,login
7375,1377909664,login
6126,1377909825,login
8944,1377909880,login
7590,1377910273,login
2622,1377910796,login
3269,1377911035,login
8297,1377911582,login
9591,1377912354,login
10602,1377913273,login
7107,1377913907,login
3863,1377913916,login
1320,1377913992,login
8768,1377914404,login
4565,1377914409,login
10153,1377914430,login
6171,1377914725,login
6832,1377914726,login
6742,1377914732,login
1027,1377915197,login
7688,1377915494,login
11061,1377916613,login
10621,1377917435,login
1280,1377917485,login
5681,1377917596,login
1464,1377917598,login
9724,1377917735,login
1202,1377918449,login
4835,1377918450,login
4934,1377918489,login
9691,1377918594,login
2793,1377918866,login
168,1377918969,login
6070,1377919017,login
2744,1377919311,login
445,1377919587,login
4295,1377919726,login
4217,1377919928,login
1129,1377920510,login
1406,1377920707,login
8235,1377920846,login
10187,1377921815,login
10388,1377922265,login
7670,1377922340,login
1879,1377922404,login
8912,1377922449,login
1754,1377922595,login
9434,1377922662,login
4745,1377923052,login
214,1377923587,login
11067,1377924878,login
3226,1377924939,login
10121,1377925101,login
8031,1377925201,login
7926,1377925440,login
5685,1377925732,login
8243,1377926140,login
11688,1377926587,login
7398,1377926719,login
7511,1377926923,login
263,1377927021,login
2171,1377927023,login
6532,1377927081,login
6246,1377927296,login
7899,1377927394,login
1769,1377927827,login
6729,1377927901,login
10791,1377928087,login
2931,1377928235,login
6741,1377928489,login
4489,1377928739,login
3451,1377929509,login
2078,1377929974,login
4485,1377930007,login
11254,1377930011,login
9535,1377930412,login
4832,1377930496,login
4616,1377930610,login
6865,1377931039,login
11320,1377931114,login
583,1377931287,login
3113,1377931373,login
9281,1377931615,login
3824,1377932412,login
7682,1377932704,login
5861,1377932918,login
10497,1377933746,login
7153,1377935334,login
9042,1377935510,login
9083,1377935711,login
10619,1377935905,login
9286,1377936024,login
5386,1377936122,login
7678,1377936190,login
4428,1377936203,login
4145,1377936707,login
2324,1377936729,login
6284,1377936882,login
5965,1377937283,login
1434,1377937336,login
4019,1377937730,login
10258,1377937810,login
9147,1377938088,login
5950,1377938098,login
9728,1377938207,login
7594,1377939455,login
8689,1377939768,login
3137,1377940035,login
3066,1377940262,login
11240,1377940284,login
6992,1377940798,login
4017,1377941246,login
8553,1377941308,login
10059,1377941486,login
9751,1377942109,login
3957,1377942219,login
6204,1377942550,login
8708,1377943411,login
69,1377944118,login
297,1377944207,login
6242,1377944365,login
1714,1377944435,login
9076,1377944510,login
5682,1377944533,login
4924,1377944904,login
5507,1377945154,login
10630,1377946021,login
10647,1377946139,login
4186,1377946316,login
1479,1377946611,login
2672,1377946915,login
4780,1377947243,login
10656,1377948849,login
7536,1377949158,login
9046,1377949345,login
4244,1377949418,login
7120,1377949464,login
7004,1377949549,login
9312,1377949792,login
10840,1377950034,login
11730,1377950317,login
1822,1377950391,login
4497,1377950476,login
8945,1377950505,login
10953,1377951347,login
9694,1377951520,login
3067,1377951815,login
5718,1377952673,login
5939,1377952718,login
3718,1377952815,login
7436,1377953047,login
11195,1377953078,login
10961,1377953303,login
8381,1377953404,login
9346,1377953460,login
3867,1377953956,login
11450,1377953960,login
7878,1377954127,login
2557,1377954169,login
8507,1377954261,login
9423,1377954743,login
10876,1377954829,login
2566,1377955091,login
9402,1377955437,login
9358,1377956314,login
8280,1377956382,login
8007,1377956937,login
7705,1377957295,login
11300,1377957591,login
10352,1377957651,login
9450,1377957876,login
4571,1377958039,login
10599,1377958296,login
4335,1377959017,login
6282,1377959375,login
3623,1377959673,login
10023,1377960146,login
3244,1377960576,login
9660,1377960693,login
6135,1377961814,login
6978,1377962752,login
3217,1377963034,login
322,1377963103,login
5200,1377963109,login
5307,1377963419,login
6064,1377963489,login
10734,1377963593,login
4612,1377963632,login
1576,1377963737,login
6909,1377964030,login
1624,1377964056,login
9889,1377964171,login
11702,1377964673,login
2316,1377964959,login
728,1377965076,login
1811,1377965371,login
8435,1377965821,login
5364,1377966426,login
63,1377966652,login
9195,1377966937,login
9582,1377967390,login
2568,1377967494,login
4742,1377967803,login
11379,1377968146,login
2300,1377968515,login
679,1377968568,login
4143,1377969174,login
5365,1377969218,login
9306,1377969351,login
2771,1377969799,login
11083,1377969961,login
9303,1377970006,login
5297,1377970329,login
535,1377970654,login
7431,1377970713,login
2723,1377970778,login
4803,1377970911,login
5609,1377970940,login
907,1377971114,login
4181,1377971207,login
9374,1377971208,login
398,1377971292,login
1089,1377971303,login
10720,1377971350,login
11160,1377971556,login
5013,1377971734,login
11015,1377971872,login
618,1377972340,login
4022,1377972691,login
2587,1377972800,login
3093,1377972848,login
754,1377972917,login
553,1377972981,login
10470,1377973170,login
9540,1377973384,login
7450,1377973747,login
8166,1377973942,login
7691,1377973965,login
4282,1377974022,login
5101,1377974218,login
1617,1377974900,login
2337,1377975141,login
3843,1377975223,login
9112,1377975428,login
4805,1377975560,login
6757,1377975566,login
6895,1377975743,login
42,1377975907,login
7210,1377976635,login
450,1377976681,login
1222,1377976990,login
2539,1377977201,login
3960,1377977552,login
10320,1377977731,login
11428,1377977957,login
9925,1377978186,login
1094,1377978219,login
5552,1377978343,login
2519,1377978390,login
6312,1377978450,login
4402,1377978542,login
8721,1377979215,login
7104,1377979275,login
8068,1377979355,login
7405,1377979854,login
1709,1377979919,login
11873,1377980060,login
6370,1377980393,login
2586,1377980813,login
5479,1377980863,login
2739,1377981206,login
8348,1377981218,login
783,1377981296,login
9345,1377981305,login
5415,1377981312,login
9841,1377981465,login
9400,1377981577,login
7572,1377981657,login
6405,1377981770,login
6416,1377981921,login
7683,1377982130,login
512,1377982325,login
7697,1377982505,login
8310,1377983423,login
4785,1377984097,login
8701,1377984097,login
2620,1377984430,login
3397,1377984922,login
5461,1377985345,login
3556,1377985796,login
4403,1377986325,login
2080,1377986646,login
4263,1377986830,login
10,1377986883,login
6464,1377986982,login
9771,1377987149,login
4562,1377987312,login
4248,1377987705,login
8426,1377988271,login
724,1377988398,login
1155,1377988448,login
2658,1377988494,login
2246,1377989057,login
9641,1377989081,login
9845,1377989177,login
230,1377989270,login
906,1377989392,login
9991,1377989406,login
3812,1377989575,login
605,1377990610,login
2474,1377990870,login
2941,1377991032,login
2033,1377991273,login
540,1377991495,login
5378,1377991706,login
8399,1377991898,login
10406,1377991933,login
11273,1377992006,login
9325,1377992044,login
5151,1377992075,login
5547,1377992361,login
2199,1377992602,login
9958,1377993347,login
11559,1377994193,login
2042,1377994264,login
10159,1377994614,login
197,1377995191,login
5705,1377995708,login
7375,1377996064,login
8944,1377996280,login
10251,1377996384,login
3946,1377996451,login
7590,1377996673,login
2622,1377997196,login
4184,1377997265,login
3269,1377997435,login
1820,1377997822,login
8297,1377997982,login
4421,1377998061,login
9591,1377998754,login
3204,1377998846,login
10602,1377999673,login
1320,1378000392,login
9645,1378000596,login
7205,1378000663,login
8768,1378000804,login
4565,1378000809,login
10153,1378000830,login
4713,1378000988,login
6966,1378001073,login
6171,1378001125,login
6742,1378001132,login
1345,1378001556,login
1027,1378001597,login
9451,1378001891,login
7688,1378001894,login
3671,1378002107,login
4234,1378002205,login
4298,1378002380,login
9601,1378003215,login
3378,1378003504,login
1464,1378003998,login
9724,1378004135,login
111,1378004208,login
2886,1378004604,login
10349,1378004711,login
4844,1378004721,login
9691,1378004994,login
168,1378005369,login
6070,1378005417,login
8403,1378005567,login
445,1378005987,login
4295,1378006126,login
4217,1378006328,login
6988,1378006572,login
8235,1378007246,login
11349,1378007924,login
5243,1378008007,login
2339,1378008127,login
3339,1378008271,login
10388,1378008665,login
1879,1378008804,login
11895,1378008841,login
8912,1378008849,login
9434,1378009062,login
418,1378009135,login
4745,1378009452,login
4413,1378009992,login
11067,1378011278,login
3226,1378011339,login
2202,1378011412,login
8031,1378011601,login
5210,1378011627,login
9504,1378011823,login
7926,1378011840,login
3531,1378011973,login
5685,1378012132,login
8243,1378012540,login
11688,1378012987,login
7398,1378013119,login
263,1378013421,login
7899,1378013794,login
1769,1378014227,login
1018,1378014390,login
10791,1378014487,login
11039,1378014904,login
11622,1378014956,login
11267,1378015131,login
4489,1378015139,login
603,1378015390,login
3451,1378015909,login
2078,1378016374,login
4485,1378016407,login
11254,1378016411,login
11958,1378016933,login
6870,1378017145,login
4722,1378017223,login
11320,1378017514,login
3113,1378017773,login
9281,1378018015,login
5721,1378018349,login
3824,1378018812,login
5861,1378019318,login
8749,1378019330,login
10913,1378019376,login
8091,1378019593,login
9467,1378019890,login
10357,1378021018,login
7248,1378021567,login
8602,1378021618,login
9083,1378022111,login
9286,1378022424,login
5386,1378022522,login
4428,1378022603,login
4145,1378023107,login
2324,1378023129,login
11527,1378023239,login
6284,1378023282,login
1434,1378023736,login
10867,1378024065,login
4019,1378024130,login
10258,1378024210,login
5950,1378024498,login
9728,1378024607,login
10238,1378024706,login
7023,1378024950,login
2159,1378025135,login
11573,1378025432,login
5240,1378025818,login
8689,1378026168,login
3137,1378026435,login
11240,1378026684,login
5571,1378026756,login
4017,1378027646,login
8553,1378027708,login
5677,1378028052,login
9751,1378028509,login
9930,1378028943,login
6204,1378028950,login
1107,1378028988,login
4045,1378029480,login
8708,1378029811,login
3612,1378030329,login
69,1378030518,login
5682,1378030933,login
510,1378031234,login
4924,1378031304,login
4105,1378031361,login
5507,1378031554,login
7556,1378032373,login
10630,1378032421,login
3593,1378032534,login
10647,1378032539,login
8071,1378032667,login
4186,1378032716,login
1479,1378033011,login
2672,1378033315,login
11801,1378033611,login
4780,1378033643,login
8654,1378033806,login
203,1378034164,login
509,1378034431,login
10656,1378035249,login
7536,1378035558,login
9046,1378035745,login
7608,1378035835,login
7120,1378035864,login
9312,1378036192,login
10840,1378036434,login
5281,1378036448,login
1343,1378036579,login
5666,1378036602,login
11730,1378036717,login
2270,1378036759,login
1822,1378036791,login
8945,1378036905,login
937,1378037167,login
11069,1378037468,login
6187,1378037742,login
10953,1378037747,login
1141,1378037859,login
9694,1378037920,login
9823,1378039011,login
10020,1378039386,login
1507,1378039426,login
6914,1378039798,login
8381,1378039804,login
9346,1378039860,login
3867,1378040356,login
4296,1378040836,login
2566,1378041491,login
9402,1378041837,login
7337,1378042614,login
8280,1378042782,login
7705,1378043695,login
8760,1378043757,login
2727,1378043935,login
11300,1378043991,login
10352,1378044051,login
9450,1378044276,login
10599,1378044696,login
10812,1378044750,login
2889,1378044845,login
2502,1378045127,login
5579,1378045215,login
9142,1378045342,login
3560,1378045382,login
4335,1378045417,login
6282,1378045775,login
3623,1378046073,login
1368,1378046885,login
3244,1378046976,login
8706,1378047503,login
851,1378047803,login
8137,1378047954,login
3522,1378048438,login
4619,1378049390,login
3217,1378049434,login
3882,1378049858,login
6064,1378049889,login
3053,1378050109,login
6909,1378050430,login
1624,1378050456,login
9889,1378050571,login
11702,1378051073,login
2316,1378051359,login
1811,1378051771,login
8029,1378052158,login
8435,1378052221,login
5364,1378052826,login
63,1378053052,login
8767,1378053168,login
9195,1378053337,login
9582,1378053790,login
2300,1378054915,login
7257,1378054970,login
9290,1378055078,login
2490,1378055151,login
4143,1378055574,login
3139,1378055618,login
11021,1378056159,login
2771,1378056199,login
901,1378056442,login
5297,1378056729,login
1783,1378057032,login
7431,1378057113,login
2723,1378057178,login
4803,1378057311,login
5609,1378057340,login
4181,1378057607,login
398,1378057692,login
772,1378057704,login
4837,1378057838,login
11160,1378057956,login
5013,1378058134,login
10311,1378058256,login
11015,1378058272,login
4022,1378059091,login
2881,1378059162,login
3093,1378059248,login
754,1378059317,login
9540,1378059784,login
7450,1378060147,login
4282,1378060422,login
5101,1378060618,login
9746,1378060923,login
1821,1378061044,login
1617,1378061300,login
9112,1378061828,login
6757,1378061966,login
42,1378062307,login
7210,1378063035,login
450,1378063081,login
8130,1378063287,login
10663,1378063577,login
2539,1378063601,login
3960,1378063952,login
10320,1378064131,login
11428,1378064357,login
9925,1378064586,login
1094,1378064619,login
2519,1378064790,login
6312,1378064850,login
9972,1378064873,login
9381,1378064941,login
4402,1378064942,login
1339,1378065391,login
8721,1378065615,login
8068,1378065755,login
1709,1378066319,login
11873,1378066460,login
3160,1378066641,login
2739,1378067606,login
8348,1378067618,login
9513,1378067695,login
783,1378067696,login
9345,1378067705,login
5415,1378067712,login
9841,1378067865,login
1017,1378067967,login
9400,1378067977,login
7572,1378068057,login
6405,1378068170,login
6416,1378068321,login
512,1378068725,login
7697,1378068905,login
11024,1378069336,login
8310,1378069823,login
4330,1378070077,login
10222,1378070214,login
4785,1378070497,login
2620,1378070830,login
3397,1378071322,login
517,1378071569,login
11370,1378071739,login
9520,1378071774,login
3642,1378072748,login
11415,1378072810,login
2548,1378072844,login
2080,1378073046,login
9968,1378073120,login
4263,1378073230,login
10,1378073283,login
5463,1378073387,login
9584,1378073541,login
9771,1378073549,login
3180,1378073664,login
11530,1378074008,login
8426,1378074671,login
724,1378074798,login
1155,1378074848,login
2658,1378074894,login
4269,1378074976,login
10177,1378075077,login
1055,1378075460,login
906,1378075792,login
3812,1378075975,login
6322,1378076115,login
4965,1378076945,login
605,1378077010,login
2474,1378077270,login
3112,1378077757,login
2713,1378077811,login
5378,1378078106,login
10452,1378078186,login
8399,1378078298,login
9325,1378078444,login
5151,1378078475,login
5547,1378078761,login
1791,1378078842,login
9958,1378079747,login
7600,1378080309,login
11559,1378080593,login
2042,1378080664,login
10524,1378080799,login
8010,1378081406,login
9408,1378081565,login
11354,1378081883,login
5705,1378082108,login
7375,1378082464,login
7818,1378082693,login
10251,1378082784,login
11969,1378082894,login
7590,1378083073,login
3175,1378083191,login
2622,1378083596,login
4184,1378083665,login
1119,1378083828,login
3269,1378083835,login
8297,1378084382,login
9591,1378085154,login
3204,1378085246,login
10602,1378086073,login
7107,1378086707,login
9645,1378086996,login
7205,1378087063,login
8768,1378087204,login
4565,1378087209,login
10153,1378087230,login
4713,1378087388,login
6171,1378087525,login
82,1378087840,login
1027,1378087997,login
7688,1378088294,login
4029,1378088366,login
4234,1378088605,login
2239,1378088777,login
4354,1378089031,login
11061,1378089413,login
9601,1378089615,login
11836,1378089659,login
3378,1378089904,login
10621,1378090235,login
1464,1378090398,login
9724,1378090535,login
10349,1378091111,login
1202,1378091249,login
4835,1378091250,login
4934,1378091289,login
9691,1378091394,login
168,1378091769,login
6070,1378091817,login
8403,1378091967,login
445,1378092387,login
4295,1378092526,login
4217,1378092728,login
6988,1378092972,login
3577,1378093084,login
3411,1378093261,login
4043,1378095037,login
10388,1378095065,login
11895,1378095241,login
9434,1378095462,login
4745,1378095852,login
8832,1378095969,login
9011,1378097106,login
11067,1378097678,login
3226,1378097739,login
5210,1378098027,login
7926,1378098240,login
7933,1378098429,login
8243,1378098940,login
11688,1378099387,login
4793,1378099638,login
263,1378099821,login
4223,1378100496,login
7772,1378100551,login
1769,1378100627,login
6729,1378100701,login
10791,1378100887,login
2931,1378101035,login
6741,1378101289,login
4489,1378101539,login
603,1378101790,login
4680,1378102270,login
2078,1378102774,login
9535,1378103212,login
2253,1378103232,login
4832,1378103296,login
311,1378103991,login
9281,1378104415,login
5721,1378104749,login
5115,1378104885,login
3824,1378105212,login
2388,1378105518,login
5861,1378105718,login
10913,1378105776,login
8955,1378106160,login
6144,1378106206,login
9699,1378107195,login
10357,1378107418,login
1318,1378107435,login
5494,1378107578,login
5259,1378107765,login
1357,1378107806,login
8602,1378108018,login
994,1378108267,login
9042,1378108310,login
9083,1378108511,login
7798,1378108576,login
4141,1378108600,login
10619,1378108705,login
9286,1378108824,login
5386,1378108922,login
4428,1378109003,login
6284,1378109682,login
5965,1378110083,login
1434,1378110136,login
4019,1378110530,login
10258,1378110610,login
10307,1378110625,login
9728,1378111007,login
2159,1378111535,login
11573,1378111832,login
3066,1378113062,login
11240,1378113084,login
1411,1378113492,login
4017,1378114046,login
8553,1378114108,login
552,1378114448,login
5677,1378114452,login
9751,1378114909,login
3957,1378115019,login
3353,1378115083,login
6204,1378115350,login
7101,1378115857,login
4045,1378115880,login
8708,1378116211,login
5057,1378116306,login
6050,1378116386,login
69,1378116918,login
297,1378117007,login
1714,1378117235,login
9076,1378117310,login
5682,1378117333,login
510,1378117634,login
1941,1378118244,login
7556,1378118773,login
845,1378118784,login
11093,1378118926,login
10647,1378118939,login
4186,1378119116,login
1479,1378119411,login
1786,1378119440,login
2672,1378119715,login
11801,1378120011,login
4780,1378120043,login
1099,1378121195,login
10656,1378121649,login
7536,1378121958,login
5915,1378122151,login
4244,1378122218,login
7120,1378122264,login
9312,1378122592,login
10840,1378122834,login
5281,1378122848,login
1343,1378122979,login
1822,1378123191,login
4497,1378123276,login
8945,1378123305,login
10750,1378124067,login
6187,1378124142,login
10953,1378124147,login
4082,1378124348,login
7858,1378124644,login
5939,1378125518,login
10020,1378125786,login
1507,1378125826,login
11195,1378125878,login
10961,1378126103,login
8381,1378126204,login
9346,1378126260,login
11450,1378126760,login
9806,1378127227,login
4296,1378127236,login
10876,1378127629,login
2566,1378127891,login
9402,1378128237,login
9358,1378129114,login
8280,1378129182,login
6590,1378129886,login
2727,1378130335,login
11300,1378130391,login
10352,1378130451,login
9450,1378130676,login
10599,1378131096,login
10812,1378131150,login
4472,1378131489,login
2502,1378131527,login
5579,1378131615,login
2939,1378131725,login
3560,1378131782,login
1885,1378131832,login
6282,1378132175,login
6388,1378132176,login
3623,1378132473,login
5067,1378133313,login
3244,1378133376,login
3087,1378133555,login
851,1378134203,login
8259,1378134284,login
1865,1378134387,login
462,1378134548,login
6135,1378134614,login
3522,1378134838,login
4619,1378135790,login
3217,1378135834,login
322,1378135903,login
5200,1378135909,login
6064,1378136289,login
6909,1378136830,login
11702,1378137473,login
8811,1378137697,login
2316,1378137759,login
1811,1378138171,login
8029,1378138558,login
1290,1378138819,login
934,1378139323,login
63,1378139452,login
8767,1378139568,login
9195,1378139737,login
9582,1378140190,login
2074,1378140244,login
2568,1378140294,login
9615,1378140586,login
4742,1378140603,login
2300,1378141315,login
2490,1378141551,login
160,1378141707,login
4143,1378141974,login
3139,1378142018,login
5365,1378142018,login
9306,1378142151,login
2771,1378142599,login
11083,1378142761,login
9303,1378142806,login
5297,1378143129,login
1783,1378143432,login
535,1378143454,login
3561,1378143484,login
7431,1378143513,login
4803,1378143711,login
4181,1378144007,login
6033,1378144048,login
363,1378144102,login
2333,1378144125,login
4837,1378144238,login
2011,1378144493,login
5013,1378144534,login
4022,1378145491,login
4812,1378145627,login
3093,1378145648,login
754,1378145717,login
10470,1378145970,login
9540,1378146184,login
4992,1378146361,login
7450,1378146547,login
8166,1378146742,login
7691,1378146765,login
4282,1378146822,login
5101,1378147018,login
1617,1378147700,login
3843,1378148023,login
6757,1378148366,login
11823,1378148636,login
7210,1378149435,login
2539,1378150001,login
10320,1378150531,login
11428,1378150757,login
5552,1378151143,login
2519,1378151190,login
9972,1378151273,login
9381,1378151341,login
4402,1378151342,login
8721,1378152015,login
7104,1378152075,login
8068,1378152155,login
10644,1378152282,login
7405,1378152654,login
1709,1378152719,login
11873,1378152860,login
6370,1378153193,login
5479,1378153663,login
2739,1378154006,login
8348,1378154018,login
783,1378154096,login
5415,1378154112,login
9841,1378154265,login
7572,1378154457,login
6405,1378154570,login
3232,1378154581,login
7683,1378154930,login
8310,1378156223,login
10222,1378156614,login
11310,1378156767,login
8701,1378156897,login
2620,1378157230,login
1245,1378157277,login
3397,1378157722,login
10757,1378158088,login
10104,1378158204,login
4371,1378158305,login
3556,1378158596,login
11857,1378158618,login
