loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,open_acc,revol_bal,total_acc,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,bc_util,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_rev_tl_bal_gt_0,num_tl_90g_dpd_24m,num_tl_op_past_12m,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,fico_average
14000.0, 60 months,318.48,C,6 years,RENT,45000.0,Not Verified,1,credit_card,28.01,0.0,12.0,15408.0,40.0,144.0,162687.0,32000.0,13557.0,51.9,0.0,0.0,3.0,9.0,3.0,4.0,9.0,0.0,2.0,162687.0,16600.0,163615.0,697.0
6600.0, 36 months,203.76,A,10+ years,RENT,75000.0,Source Verified,1,debt_consolidation,8.37,0.0,7.0,8006.0,19.0,0.0,12981.0,12600.0,2164.0,77.4,5.0,2.0,4.0,5.0,5.0,10.0,5.0,0.0,1.0,12981.0,10100.0,7000.0,672.0
35000.0, 60 months,856.54,D,10+ years,MORTGAGE,229933.0,Source Verified,1,credit_card,20.68,1.0,21.0,79122.0,37.0,0.0,325121.0,91900.0,15482.0,90.3,7.0,1.0,8.0,13.0,10.0,15.0,13.0,1.0,2.0,128453.0,50800.0,71831.0,697.0
21000.0, 36 months,666.82,A,10+ years,MORTGAGE,95000.0,Not Verified,1,debt_consolidation,8.56,0.0,8.0,13678.0,22.0,0.0,88485.0,24100.0,11061.0,75.8,1.0,0.0,2.0,5.0,3.0,9.0,5.0,0.0,1.0,25155.0,6600.0,13405.0,697.0
35000.0, 36 months,1234.65,C,5 years,RENT,153030.0,Verified,1,debt_consolidation,14.12,0.0,6.0,7799.0,10.0,0.0,41943.0,12000.0,6991.0,65.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,41943.0,12000.0,61427.0,682.0
10000.0, 60 months,220.79,B,10+ years,MORTGAGE,102000.0,Verified,0,debt_consolidation,9.85,0.0,16.0,32824.0,39.0,69.0,452628.0,32700.0,28289.0,100.4,9.0,1.0,9.0,9.0,10.0,17.0,9.0,0.0,1.0,75425.0,32700.0,42601.0,682.0
15250.0, 36 months,538.34,C,3 years,MORTGAGE,57000.0,Verified,1,debt_consolidation,31.28,0.0,13.0,9369.0,31.0,0.0,213460.0,10200.0,16420.0,88.6,1.0,1.0,5.0,8.0,5.0,8.0,8.0,0.0,2.0,122653.0,7300.0,122710.0,672.0
9950.0, 36 months,364.33,D,5 years,MORTGAGE,60000.0,Verified,0,credit_card,29.56,0.0,29.0,26032.0,35.0,0.0,135836.0,31900.0,4684.0,94.9,2.0,0.0,8.0,25.0,8.0,10.0,25.0,0.0,1.0,46002.0,9200.0,24927.0,677.0
18000.0, 36 months,623.89,C,6 years,MORTGAGE,68000.0,Not Verified,1,debt_consolidation,14.44,0.0,7.0,9657.0,18.0,0.0,152348.0,12000.0,21764.0,88.0,1.0,0.0,3.0,4.0,7.0,8.0,3.0,0.0,4.0,26542.0,11000.0,22790.0,667.0
1600.0, 36 months,56.49,C,< 1 year,RENT,25000.0,Verified,1,debt_consolidation,26.59,4.0,10.0,1153.0,16.0,0.0,23840.0,5700.0,2384.0,99.2,0.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,1.0,23840.0,1000.0,30842.0,667.0
10000.0, 36 months,356.48,D,n/a,MORTGAGE,60000.0,Verified,1,debt_consolidation,9.3,1.0,7.0,4721.0,18.0,0.0,257290.0,8400.0,36756.0,79.9,5.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,15796.0,2400.0,16861.0,697.0
16000.0, 36 months,499.1,A,10+ years,RENT,91000.0,Not Verified,1,credit_card,8.88,0.0,14.0,37887.0,28.0,0.0,37887.0,89800.0,2914.0,42.9,0.0,0.0,6.0,6.0,13.0,23.0,6.0,0.0,2.0,37887.0,88300.0,0.0,712.0
8600.0, 36 months,311.95,D,< 1 year,RENT,125000.0,Not Verified,1,other,24.43,3.0,9.0,25723.0,35.0,0.0,130448.0,29600.0,14494.0,98.6,0.0,1.0,3.0,3.0,3.0,6.0,3.0,1.0,2.0,130448.0,26100.0,132275.0,672.0
32350.0, 36 months,1134.14,C,10+ years,MORTGAGE,73000.0,Verified,1,debt_consolidation,19.38,0.0,12.0,31981.0,30.0,0.0,235077.0,34100.0,19590.0,95.5,6.0,0.0,6.0,9.0,6.0,10.0,9.0,0.0,2.0,44304.0,30000.0,19853.0,672.0
35000.0, 36 months,1218.61,C,10+ years,MORTGAGE,450000.0,Verified,1,debt_consolidation,11.12,1.0,15.0,200708.0,40.0,0.0,526407.0,320000.0,35094.0,35.8,3.0,0.0,6.0,9.0,9.0,21.0,9.0,0.0,2.0,206873.0,165000.0,18281.0,702.0
13000.0, 36 months,425.55,B,10+ years,RENT,90000.0,Not Verified,1,debt_consolidation,24.69,0.0,9.0,11131.0,18.0,368.0,81524.0,16100.0,9058.0,75.8,0.0,0.0,3.0,5.0,4.0,7.0,5.0,0.0,0.0,81524.0,12100.0,90399.0,682.0
22000.0, 36 months,669.59,A,10+ years,MORTGAGE,85000.0,Verified,1,credit_card,12.01,0.0,7.0,24193.0,18.0,0.0,186970.0,39300.0,26710.0,69.7,3.0,0.0,2.0,3.0,2.0,4.0,3.0,0.0,1.0,34431.0,33300.0,15800.0,752.0
30000.0, 60 months,733.38,C,10+ years,MORTGAGE,110000.0,Verified,0,home_improvement,17.56,0.0,16.0,31283.0,45.0,0.0,298352.0,75100.0,18647.0,39.6,8.0,0.0,6.0,11.0,7.0,15.0,11.0,0.0,1.0,73216.0,54500.0,49813.0,727.0
18000.0, 36 months,552.67,A,10+ years,RENT,110000.0,Not Verified,1,credit_card,8.56,1.0,8.0,17931.0,27.0,0.0,38502.0,62000.0,5500.0,30.8,2.0,1.0,3.0,4.0,5.0,15.0,4.0,1.0,1.0,38502.0,58000.0,22986.0,707.0
18000.0, 60 months,395.33,B,10+ years,RENT,70000.0,Not Verified,1,debt_consolidation,25.74,0.0,14.0,12545.0,34.0,457.0,163260.0,31400.0,14842.0,20.4,2.0,3.0,4.0,7.0,5.0,8.0,7.0,0.0,4.0,25364.0,12500.0,59606.0,667.0
16000.0, 36 months,486.97,A,1 year,MORTGAGE,95000.0,Not Verified,1,debt_consolidation,17.19,0.0,13.0,17808.0,30.0,0.0,237267.0,25300.0,18251.0,96.0,1.0,0.0,3.0,4.0,3.0,8.0,4.0,0.0,1.0,73900.0,17300.0,80975.0,732.0
15000.0, 36 months,529.51,D,2 years,RENT,140000.0,Not Verified,0,debt_consolidation,3.17,1.0,3.0,8592.0,8.0,1785.0,8592.0,11800.0,2864.0,72.8,0.0,0.0,3.0,3.0,3.0,6.0,3.0,0.0,1.0,8592.0,11800.0,0.0,662.0
5600.0, 36 months,185.12,B,2 years,MORTGAGE,38599.0,Source Verified,1,debt_consolidation,11.13,1.0,11.0,4136.0,17.0,0.0,72241.0,9400.0,6567.0,97.8,2.0,0.0,1.0,8.0,1.0,2.0,8.0,1.0,2.0,10506.0,1000.0,8312.0,682.0
12000.0, 36 months,410.02,C,10+ years,MORTGAGE,52000.0,Not Verified,1,debt_consolidation,14.7,0.0,9.0,6548.0,29.0,0.0,119185.0,11550.0,14898.0,77.0,1.0,0.0,2.0,6.0,6.0,10.0,5.0,0.0,4.0,30837.0,8000.0,25382.0,677.0
10000.0, 36 months,309.32,A,8 years,RENT,35000.0,Not Verified,1,debt_consolidation,23.56,0.0,24.0,9902.0,36.0,0.0,78950.0,39300.0,3589.0,22.5,0.0,0.0,4.0,7.0,13.0,13.0,7.0,0.0,1.0,78950.0,23100.0,73564.0,762.0
14000.0, 36 months,458.28,B,9 years,RENT,100000.0,Not Verified,1,credit_card,21.74,0.0,16.0,35153.0,30.0,0.0,58111.0,60200.0,3874.0,73.2,0.0,0.0,4.0,6.0,8.0,12.0,6.0,0.0,1.0,58111.0,36900.0,35042.0,717.0
21000.0, 36 months,639.15,A,n/a,MORTGAGE,50564.0,Verified,1,credit_card,11.68,0.0,10.0,20034.0,28.0,0.0,36389.0,90300.0,4043.0,22.2,3.0,0.0,4.0,4.0,8.0,14.0,4.0,0.0,0.0,36389.0,90300.0,16752.0,752.0
15000.0, 36 months,526.47,C,2 years,RENT,75000.0,Not Verified,1,debt_consolidation,20.93,0.0,13.0,20448.0,22.0,812.0,81465.0,30000.0,6267.0,80.5,0.0,1.0,3.0,6.0,3.0,7.0,6.0,0.0,5.0,81465.0,18600.0,88673.0,682.0
5000.0, 36 months,158.77,A,1 year,RENT,20000.0,Source Verified,1,credit_card,21.78,0.0,5.0,5821.0,14.0,0.0,15914.0,11600.0,3183.0,50.2,0.0,0.0,2.0,2.0,4.0,8.0,2.0,0.0,1.0,15914.0,11600.0,11860.0,707.0
15000.0, 36 months,506.21,B,5 years,MORTGAGE,42000.0,Not Verified,1,debt_consolidation,18.29,0.0,6.0,24752.0,20.0,0.0,87158.0,35200.0,14526.0,98.4,1.0,1.0,1.0,2.0,1.0,5.0,2.0,0.0,2.0,30781.0,12000.0,6240.0,692.0
18600.0, 36 months,610.18,B,9 years,MORTGAGE,86000.0,Verified,1,debt_consolidation,25.19,0.0,17.0,22408.0,34.0,0.0,250236.0,30900.0,17874.0,75.7,2.0,0.0,5.0,8.0,7.0,15.0,8.0,0.0,1.0,64908.0,22000.0,66847.0,717.0
5000.0, 36 months,197.48,F,10+ years,RENT,50000.0,Verified,0,debt_consolidation,39.25,0.0,18.0,22478.0,25.0,0.0,44366.0,25500.0,2465.0,97.6,0.0,0.0,6.0,15.0,6.0,8.0,15.0,0.0,5.0,44366.0,11900.0,33179.0,667.0
9000.0, 36 months,289.02,B,5 years,RENT,48000.0,Verified,1,debt_consolidation,18.01,0.0,13.0,8220.0,24.0,2856.0,22927.0,23900.0,1911.0,28.1,0.0,0.0,4.0,7.0,6.0,8.0,7.0,0.0,2.0,22927.0,19900.0,16818.0,702.0
35000.0, 60 months,869.66,D,3 years,MORTGAGE,131529.0,Verified,1,credit_card,29.1,0.0,25.0,72849.0,58.0,0.0,484357.0,85400.0,19374.0,89.8,6.0,0.0,8.0,15.0,9.0,17.0,15.0,0.0,2.0,107454.0,41000.0,65825.0,702.0
4000.0, 36 months,138.65,C,6 years,MORTGAGE,105000.0,Not Verified,1,debt_consolidation,17.73,4.0,19.0,16922.0,44.0,0.0,479351.0,26400.0,34239.0,86.3,2.0,1.0,3.0,10.0,4.0,9.0,10.0,0.0,2.0,36395.0,12800.0,28520.0,672.0
17050.0, 36 months,531.86,A,1 year,RENT,90000.0,Source Verified,1,debt_consolidation,8.96,0.0,11.0,31318.0,26.0,0.0,40818.0,59900.0,3711.0,65.2,0.0,0.0,5.0,6.0,7.0,12.0,6.0,0.0,2.0,40818.0,47800.0,9500.0,712.0
25000.0, 36 months,854.2,C,10+ years,MORTGAGE,80000.0,Verified,1,credit_card,27.35,0.0,19.0,35718.0,39.0,0.0,173555.0,61000.0,9134.0,76.5,4.0,0.0,7.0,13.0,8.0,14.0,13.0,0.0,2.0,43655.0,34100.0,42413.0,692.0
8000.0, 36 months,269.98,B,9 years,MORTGAGE,60000.0,Not Verified,1,car,12.78,1.0,8.0,1847.0,18.0,0.0,114879.0,8700.0,22976.0,0.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,2.0,23217.0,5000.0,30389.0,707.0
1200.0, 36 months,41.96,C,3 years,RENT,21000.0,Source Verified,1,credit_card,7.64,0.0,5.0,3052.0,6.0,0.0,3052.0,6900.0,610.0,70.6,0.0,0.0,4.0,5.0,4.0,5.0,5.0,0.0,3.0,3052.0,3600.0,0.0,697.0
10000.0, 36 months,337.47,B,2 years,RENT,45000.0,Not Verified,1,credit_card,17.26,1.0,9.0,10185.0,16.0,0.0,35669.0,13600.0,3963.0,80.2,0.0,1.0,2.0,2.0,3.0,8.0,2.0,1.0,0.0,35669.0,12700.0,25452.0,682.0
8325.0, 36 months,293.88,C,1 year,RENT,24000.0,Not Verified,0,debt_consolidation,14.91,0.0,8.0,10334.0,12.0,0.0,10334.0,14700.0,1476.0,79.5,0.0,0.0,3.0,6.0,3.0,7.0,6.0,0.0,2.0,10334.0,10000.0,0.0,697.0
4000.0, 36 months,131.23,B,10+ years,MORTGAGE,50000.0,Not Verified,1,home_improvement,28.68,0.0,15.0,30339.0,24.0,0.0,100199.0,46300.0,7708.0,90.6,1.0,0.0,4.0,10.0,4.0,6.0,10.0,0.0,0.0,46049.0,17600.0,21729.0,702.0
8000.0, 36 months,269.52,C,10+ years,RENT,50000.0,Source Verified,1,debt_consolidation,10.35,0.0,9.0,8402.0,15.0,0.0,9947.0,18800.0,1421.0,61.3,2.0,0.0,3.0,4.0,4.0,5.0,4.0,0.0,3.0,9947.0,11800.0,7502.0,667.0
8000.0, 36 months,261.88,B,4 years,OWN,62000.0,Not Verified,1,debt_consolidation,13.3,0.0,8.0,9357.0,23.0,403.0,93720.0,53400.0,11715.0,17.9,0.0,5.0,5.0,6.0,5.0,10.0,6.0,0.0,2.0,93720.0,45800.0,87820.0,662.0
14000.0, 60 months,342.62,D,7 years,RENT,67861.0,Source Verified,1,debt_consolidation,25.23,1.0,15.0,6741.0,47.0,56.0,152722.0,14500.0,10181.0,50.7,0.0,0.0,2.0,2.0,4.0,5.0,2.0,0.0,2.0,152722.0,13300.0,150820.0,677.0
9000.0, 36 months,314.69,D,5 years,OWN,88000.0,Verified,1,debt_consolidation,27.84,0.0,23.0,37655.0,55.0,0.0,61245.0,68300.0,2784.0,59.1,4.0,0.0,13.0,16.0,16.0,28.0,16.0,0.0,3.0,61245.0,58000.0,36299.0,677.0
4500.0, 36 months,151.61,C,3 years,MORTGAGE,83000.0,Not Verified,1,debt_consolidation,13.09,0.0,9.0,7296.0,26.0,0.0,47335.0,23100.0,5259.0,67.5,1.0,1.0,2.0,4.0,4.0,7.0,4.0,0.0,1.0,47335.0,8100.0,47559.0,667.0
12000.0, 60 months,301.93,D,10+ years,RENT,93000.0,Source Verified,1,major_purchase,20.31,1.0,14.0,5885.0,20.0,0.0,27143.0,6900.0,2088.0,90.1,0.0,0.0,6.0,9.0,6.0,9.0,9.0,0.0,0.0,27143.0,3400.0,45406.0,667.0
12000.0, 60 months,279.1,C,2 years,MORTGAGE,40000.0,Verified,1,credit_card,20.76,0.0,10.0,16040.0,24.0,0.0,95705.0,31700.0,9571.0,66.7,3.0,0.0,3.0,6.0,3.0,6.0,6.0,0.0,4.0,18237.0,16500.0,8791.0,687.0
5600.0, 36 months,194.1,C,5 years,OWN,43000.0,Verified,1,home_improvement,5.5,0.0,14.0,1947.0,17.0,0.0,41669.0,15800.0,2976.0,15.7,0.0,0.0,3.0,3.0,5.0,6.0,3.0,0.0,5.0,41669.0,12400.0,36441.0,737.0
33425.0, 60 months,922.79,E,5 years,MORTGAGE,75000.0,Verified,0,home_improvement,19.86,0.0,17.0,26443.0,32.0,0.0,172437.0,36600.0,10143.0,74.4,1.0,0.0,5.0,8.0,6.0,10.0,8.0,0.0,2.0,48120.0,19700.0,29787.0,667.0
5000.0, 36 months,171.28,C,10+ years,MORTGAGE,32619.0,Source Verified,0,credit_card,22.94,0.0,12.0,4519.0,15.0,0.0,12206.0,10000.0,1017.0,55.7,1.0,0.0,4.0,9.0,6.0,7.0,9.0,0.0,4.0,12206.0,4800.0,21674.0,672.0
8000.0, 36 months,258.74,B,4 years,MORTGAGE,95000.0,Not Verified,1,debt_consolidation,21.85,0.0,19.0,23885.0,35.0,0.0,330978.0,50500.0,18388.0,59.0,5.0,0.0,2.0,10.0,4.0,7.0,10.0,0.0,2.0,78160.0,24700.0,75266.0,687.0
8950.0, 36 months,315.94,D,4 years,MORTGAGE,75000.0,Not Verified,0,credit_card,9.74,2.0,14.0,7470.0,21.0,0.0,158683.0,13800.0,12206.0,62.3,1.0,0.0,3.0,8.0,5.0,5.0,8.0,0.0,1.0,12961.0,6200.0,7239.0,702.0
7000.0, 36 months,229.14,B,< 1 year,MORTGAGE,72500.0,Not Verified,1,debt_consolidation,10.32,1.0,5.0,17497.0,9.0,0.0,169536.0,37000.0,33907.0,47.3,1.0,0.0,2.0,2.0,3.0,6.0,2.0,0.0,0.0,31501.0,37000.0,16000.0,682.0
8000.0, 36 months,279.72,C,3 years,OWN,55000.0,Source Verified,1,debt_consolidation,14.2,1.0,10.0,6736.0,30.0,789.0,18897.0,9300.0,1890.0,72.4,2.0,3.0,8.0,8.0,8.0,17.0,8.0,0.0,1.0,18897.0,9300.0,19347.0,662.0
10000.0, 36 months,327.34,B,10+ years,MORTGAGE,82000.0,Not Verified,1,debt_consolidation,15.02,0.0,10.0,9638.0,26.0,0.0,131066.0,21900.0,14563.0,48.4,2.0,0.0,3.0,3.0,4.0,11.0,3.0,0.0,5.0,43659.0,19900.0,49996.0,757.0
30225.0, 60 months,755.57,C,10+ years,MORTGAGE,68000.0,Verified,1,credit_card,24.55,0.0,7.0,38664.0,17.0,0.0,244729.0,46000.0,34961.0,84.1,4.0,0.0,5.0,5.0,5.0,7.0,5.0,0.0,1.0,50223.0,46000.0,12879.0,702.0
12000.0, 36 months,413.0,C,9 years,OWN,60000.0,Not Verified,0,debt_consolidation,23.78,0.0,8.0,13628.0,22.0,0.0,62559.0,15300.0,7820.0,99.3,0.0,0.0,4.0,5.0,4.0,5.0,5.0,0.0,2.0,62559.0,11100.0,58878.0,692.0
22750.0, 36 months,767.75,B,10+ years,RENT,51820.54,Verified,1,debt_consolidation,20.68,0.0,14.0,28018.0,16.0,0.0,28018.0,32300.0,2001.0,85.4,0.0,0.0,11.0,14.0,11.0,12.0,14.0,0.0,0.0,28018.0,26700.0,0.0,687.0
10000.0, 36 months,336.9,B,10+ years,MORTGAGE,52000.0,Verified,1,small_business,21.92,0.0,7.0,11611.0,10.0,308.0,40032.0,26400.0,5719.0,68.7,0.0,0.0,4.0,4.0,4.0,5.0,4.0,0.0,1.0,40032.0,16900.0,39800.0,727.0
20000.0, 36 months,608.72,A,4 years,MORTGAGE,118000.0,Source Verified,1,credit_card,18.09,1.0,10.0,35337.0,32.0,0.0,392761.0,64400.0,39276.0,45.7,7.0,3.0,4.0,5.0,5.0,8.0,5.0,1.0,0.0,87884.0,47900.0,76348.0,727.0
8000.0, 36 months,265.68,B,6 years,MORTGAGE,75000.0,Verified,1,debt_consolidation,20.86,0.0,16.0,7175.0,22.0,0.0,219581.0,34800.0,16891.0,23.9,2.0,0.0,6.0,6.0,7.0,8.0,6.0,0.0,6.0,49366.0,30000.0,53889.0,737.0
10000.0, 36 months,323.38,B,7 years,RENT,40800.0,Verified,1,debt_consolidation,9.5,0.0,19.0,8154.0,28.0,0.0,10199.0,34800.0,567.0,29.1,0.0,0.0,7.0,9.0,12.0,14.0,9.0,0.0,4.0,10199.0,26300.0,6625.0,732.0
20000.0, 36 months,720.75,D,10+ years,MORTGAGE,55000.0,Verified,1,debt_consolidation,11.89,0.0,11.0,8351.0,36.0,0.0,243370.0,10800.0,27041.0,86.7,4.0,0.0,3.0,5.0,4.0,19.0,5.0,0.0,3.0,8503.0,4400.0,10010.0,672.0
7000.0, 36 months,214.93,A,5 years,RENT,37000.0,Source Verified,1,credit_card,12.88,0.0,9.0,3459.0,12.0,0.0,9558.0,19500.0,1062.0,20.6,0.0,0.0,4.0,6.0,5.0,7.0,6.0,0.0,0.0,9558.0,15200.0,9159.0,752.0
6000.0, 36 months,205.01,C,8 years,MORTGAGE,55000.0,Source Verified,1,debt_consolidation,15.86,0.0,15.0,10945.0,22.0,0.0,16364.0,21000.0,1091.0,58.5,0.0,0.0,4.0,12.0,4.0,4.0,12.0,0.0,2.0,16364.0,8600.0,10557.0,687.0
8500.0, 36 months,298.34,C,8 years,MORTGAGE,45000.0,Verified,1,home_improvement,23.2,0.0,16.0,4172.0,24.0,0.0,173756.0,4900.0,10860.0,97.7,1.0,0.0,2.0,4.0,2.0,4.0,4.0,0.0,1.0,46609.0,2100.0,48777.0,667.0
15000.0, 60 months,422.43,F,7 years,MORTGAGE,60000.0,Verified,1,debt_consolidation,16.4,0.0,9.0,6162.0,15.0,1200.0,187238.0,10100.0,26748.0,60.4,3.0,0.0,1.0,2.0,4.0,4.0,2.0,0.0,3.0,35639.0,9700.0,46037.0,682.0
12000.0, 36 months,381.04,A,8 years,OWN,59000.0,Verified,1,debt_consolidation,24.02,0.0,16.0,19073.0,39.0,0.0,40964.0,47400.0,2560.0,56.9,1.0,0.0,7.0,7.0,7.0,15.0,7.0,0.0,5.0,40964.0,33500.0,39104.0,742.0
8125.0, 36 months,266.55,B,6 years,RENT,40000.0,Source Verified,0,debt_consolidation,27.78,0.0,7.0,4604.0,40.0,0.0,14992.0,12900.0,2499.0,3.9,0.0,0.0,1.0,5.0,1.0,10.0,5.0,0.0,2.0,14992.0,4000.0,15000.0,712.0
10000.0, 36 months,332.72,B,< 1 year,MORTGAGE,38480.0,Verified,1,debt_consolidation,29.63,2.0,9.0,14718.0,19.0,0.0,58225.0,21000.0,6469.0,72.3,3.0,0.0,5.0,6.0,5.0,8.0,6.0,0.0,3.0,24586.0,18700.0,40365.0,692.0
19200.0, 36 months,628.5,B,2 years,RENT,101233.0,Source Verified,1,debt_consolidation,10.43,0.0,18.0,18674.0,39.0,0.0,47776.0,105200.0,2810.0,24.4,0.0,0.0,6.0,8.0,7.0,17.0,8.0,0.0,3.0,47776.0,74600.0,33099.0,712.0
8625.0, 36 months,297.48,C,10+ years,MORTGAGE,54000.0,Verified,1,debt_consolidation,15.29,0.0,16.0,12034.0,38.0,0.0,263718.0,48800.0,20286.0,38.5,2.0,0.0,3.0,6.0,7.0,15.0,6.0,0.0,2.0,19029.0,26000.0,18693.0,697.0
14000.0, 36 months,471.65,B,6 years,MORTGAGE,62000.0,Source Verified,1,debt_consolidation,15.91,0.0,8.0,15971.0,18.0,0.0,128928.0,18300.0,16116.0,87.8,1.0,0.0,5.0,6.0,5.0,13.0,6.0,0.0,1.0,21083.0,14300.0,13147.0,687.0
30000.0, 36 months,982.02,B,10+ years,MORTGAGE,175000.0,Source Verified,1,credit_card,13.62,0.0,12.0,20547.0,26.0,448.0,187386.0,28800.0,15616.0,101.3,2.0,0.0,1.0,7.0,1.0,3.0,7.0,0.0,0.0,72778.0,2900.0,94032.0,667.0
20000.0, 36 months,668.98,B,n/a,RENT,50400.0,Verified,0,debt_consolidation,11.05,0.0,11.0,13351.0,24.0,0.0,13351.0,16600.0,1214.0,58.1,0.0,2.0,6.0,10.0,6.0,12.0,10.0,0.0,1.0,13351.0,6100.0,0.0,662.0
33950.0, 36 months,1168.43,C,8 years,MORTGAGE,68000.0,Verified,1,debt_consolidation,22.33,0.0,14.0,35961.0,36.0,0.0,247562.0,71600.0,19043.0,27.6,7.0,0.0,4.0,5.0,8.0,16.0,5.0,0.0,0.0,54210.0,42900.0,25000.0,737.0
7500.0, 36 months,233.72,A,10+ years,MORTGAGE,65000.0,Not Verified,1,debt_consolidation,14.81,2.0,22.0,7754.0,48.0,0.0,246994.0,51300.0,13722.0,12.2,3.0,0.0,2.0,3.0,4.0,8.0,3.0,0.0,2.0,66719.0,42800.0,57500.0,722.0
5000.0, 36 months,174.83,D,8 years,MORTGAGE,39000.0,Verified,1,debt_consolidation,16.62,0.0,26.0,27810.0,63.0,0.0,228928.0,68900.0,10901.0,63.4,2.0,0.0,4.0,6.0,5.0,18.0,6.0,0.0,4.0,27851.0,27600.0,2467.0,687.0
5000.0, 36 months,168.11,B,9 years,RENT,90000.0,Not Verified,1,debt_consolidation,5.31,0.0,4.0,2184.0,8.0,0.0,12317.0,3200.0,3079.0,78.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,2.0,12317.0,2800.0,25000.0,742.0
14375.0, 36 months,526.86,E,< 1 year,RENT,40000.0,Not Verified,1,debt_consolidation,27.51,0.0,16.0,10003.0,24.0,0.0,72995.0,16600.0,4562.0,95.3,0.0,0.0,5.0,11.0,5.0,5.0,11.0,0.0,5.0,72995.0,4000.0,70458.0,667.0
25000.0, 60 months,655.0,D,< 1 year,RENT,60000.0,Source Verified,0,credit_card,20.64,0.0,14.0,17061.0,15.0,0.0,42883.0,38100.0,3063.0,47.2,0.0,0.0,6.0,7.0,10.0,10.0,7.0,0.0,4.0,42883.0,34200.0,37700.0,707.0
10800.0, 36 months,367.45,C,1 year,RENT,51000.0,Source Verified,1,debt_consolidation,32.07,0.0,14.0,8905.0,31.0,0.0,101636.0,11600.0,7818.0,87.2,0.0,1.0,3.0,4.0,5.0,12.0,4.0,0.0,1.0,101636.0,9100.0,63310.0,672.0
9000.0, 36 months,280.46,A,6 years,MORTGAGE,39000.0,Verified,1,credit_card,27.2,0.0,8.0,10538.0,23.0,0.0,120274.0,21300.0,15034.0,55.8,5.0,0.0,3.0,3.0,4.0,6.0,3.0,0.0,1.0,27944.0,18900.0,26993.0,732.0
12000.0, 36 months,419.58,C,9 years,OWN,43000.0,Verified,1,debt_consolidation,24.89,0.0,6.0,33462.0,24.0,0.0,223534.0,37800.0,44707.0,97.1,2.0,0.0,2.0,3.0,2.0,6.0,3.0,0.0,1.0,69381.0,8800.0,36464.0,697.0
10000.0, 36 months,312.91,A,< 1 year,OWN,55000.0,Not Verified,1,debt_consolidation,7.64,0.0,3.0,16934.0,14.0,0.0,16934.0,42500.0,5645.0,45.2,2.0,0.0,2.0,2.0,2.0,7.0,2.0,0.0,0.0,16934.0,37500.0,0.0,742.0
24000.0, 60 months,559.56,B,2 years,MORTGAGE,78000.0,Verified,1,debt_consolidation,27.18,0.0,21.0,34709.0,52.0,0.0,158773.0,87400.0,9923.0,43.7,0.0,0.0,5.0,8.0,9.0,20.0,8.0,0.0,3.0,158773.0,74600.0,134091.0,737.0
5375.0, 36 months,181.08,B,9 years,RENT,20000.0,Source Verified,1,debt_consolidation,27.78,0.0,14.0,9182.0,24.0,0.0,11652.0,23000.0,832.0,41.9,0.0,0.0,5.0,8.0,5.0,12.0,8.0,0.0,4.0,11652.0,14700.0,4636.0,682.0
8675.0, 36 months,311.76,D,10+ years,RENT,50000.0,Source Verified,0,debt_consolidation,13.51,0.0,8.0,6764.0,11.0,0.0,19250.0,7700.0,2406.0,87.8,1.0,0.0,7.0,7.0,7.0,8.0,7.0,0.0,2.0,19250.0,7700.0,14072.0,662.0
15125.0, 60 months,392.27,E,8 years,RENT,58000.0,Source Verified,1,debt_consolidation,35.46,0.0,18.0,8062.0,21.0,0.0,89983.0,13700.0,4999.0,98.7,0.0,0.0,2.0,5.0,2.0,2.0,5.0,0.0,1.0,89983.0,4300.0,86128.0,677.0
7875.0, 36 months,241.8,A,6 years,MORTGAGE,52000.0,Verified,1,small_business,2.27,0.0,8.0,3151.0,12.0,0.0,331117.0,12500.0,41390.0,33.5,1.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,14306.0,9400.0,11160.0,762.0
12000.0, 60 months,310.76,D,10+ years,MORTGAGE,119000.0,Source Verified,0,home_improvement,26.15,4.0,15.0,8239.0,35.0,0.0,274834.0,11300.0,18322.0,74.6,2.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,4.0,182316.0,10000.0,184658.0,682.0
15000.0, 36 months,466.53,A,2 years,RENT,110000.0,Not Verified,1,other,14.7,0.0,25.0,2627.0,53.0,0.0,111950.0,54700.0,4665.0,7.3,0.0,0.0,2.0,3.0,6.0,8.0,3.0,0.0,2.0,111950.0,27500.0,137072.0,752.0
5000.0, 36 months,168.74,B,9 years,RENT,60000.0,Not Verified,1,credit_card,12.0,1.0,12.0,5595.0,34.0,0.0,24450.0,12700.0,2445.0,63.5,0.0,0.0,4.0,7.0,5.0,18.0,7.0,0.0,5.0,24450.0,5400.0,22245.0,692.0
