Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26590446,10/31/2013 12:11:58 AM,10/31/2013 01:54:38 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459.0,819 EAST 167 STREET,EAST 167 STREET,UNION AVENUE,PROSPECT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/31/2013 08:11:58 AM,10/31/2013 01:54:38 AM,03 BRONX,BRONX,1011935.0,240454.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8266228102,-73.8999653556,"(40.826622810177874, -73.8999653556452)"
26595546,10/31/2013 12:09:07 AM,10/31/2013 12:53:12 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10465.0,4005 EAST TREMONT AVENUE,EAST TREMONT AVENUE,SAMPSON AVENUE,GERBER PLACE,,,ADDRESS,BRONX,,Precinct,Closed,10/31/2013 08:09:07 AM,10/31/2013 12:53:12 AM,10 BRONX,BRONX,1034640.0,238172.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8202590309,-73.8179423436,"(40.820259030934515, -73.81794234356029)"
26595944,10/31/2013 12:08:47 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10036.0,,,,,WEST   46 STREET,10 AVENUE,INTERSECTION,NEW YORK,,,Open,11/14/2013 12:08:47 AM,,04 MANHATTAN,MANHATTAN,986020.0,216961.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.7621840977,-73.9936106202,"(40.76218409774632, -73.99361062023596)"
26595084,10/31/2013 12:07:45 AM,10/31/2013 01:43:11 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10014.0,12 CHRISTOPHER STREET,CHRISTOPHER STREET,GREENWICH AVENUE,GAY STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/31/2013 08:07:45 AM,10/31/2013 01:43:11 AM,02 MANHATTAN,MANHATTAN,984181.0,206685.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73397924,-74.0002489721,"(40.73397924003587, -74.0002489720853)"
26595553,10/31/2013 12:05:10 AM,10/31/2013 02:43:43 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11225.0,25 LEFFERTS AVENUE,LEFFERTS AVENUE,WASHINGTON AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/31/2013 08:05:10 AM,10/31/2013 01:29:29 AM,09 BROOKLYN,BROOKLYN,995366.0,180388.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6617931277,-73.9599336398,"(40.6617931276793, -73.95993363978067)"
26594087,10/31/2013 12:04:50 AM,10/31/2013 01:09:38 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10011.0,258 WEST 15TH STREET,WEST 15TH STREET,,,,,LATLONG,NEW YORK,,Precinct,Closed,10/31/2013 08:04:50 AM,10/31/2013 01:09:38 AM,04 MANHATTAN,MANHATTAN,983789.0,208891.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7400341528,-74.0016635734,"(40.74003415280169, -74.00166357336052)"
26595572,10/31/2013 12:03:27 AM,,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10003.0,,,,,EAST   10 STREET,2 AVENUE,INTERSECTION,NEW YORK,,,Open,11/21/2013 12:03:27 AM,,03 MANHATTAN,MANHATTAN,987906.0,205154.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7297762653,-73.9868089198,"(40.72977626532991, -73.98680891976119)"
26590848,10/31/2013 12:02:01 AM,10/31/2013 01:02:28 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207.0,422 WYONA STREET,WYONA STREET,SUTTER AVENUE,BLAKE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/31/2013 08:02:01 AM,10/31/2013 01:02:28 AM,05 BROOKLYN,BROOKLYN,1014188.0,182855.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6685208547,-73.8920809694,"(40.66852085465471, -73.89208096944678)"
26590413,10/31/2013 12:01:47 AM,10/31/2013 12:39:31 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002.0,121 RIVINGTON STREET,RIVINGTON STREET,ESSEX STREET,NORFOLK STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/31/2013 08:01:47 AM,10/31/2013 12:39:31 AM,03 MANHATTAN,MANHATTAN,987766.0,201503.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7197552131,-73.9873159561,"(40.71975521311322, -73.98731595609806)"
26591287,10/31/2013 12:01:45 AM,10/31/2013 12:02:37 AM,HRA,HRA Benefit Card Replacement,Benefit Card Replacement,Medicaid,NYC Street Address,,,,,,,,,,,,Closed,,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
26595001,10/31/2013 12:01:34 AM,10/31/2013 01:32:43 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034.0,524 WEST 207TH STREET,WEST 207TH STREET,,,,,LATLONG,NEW YORK,,Precinct,Closed,10/31/2013 08:01:34 AM,10/31/2013 01:32:43 AM,01 MANHATTAN,MANHATTAN,1006481.0,254514.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8652287716,-73.9196257528,"(40.86522877164924, -73.91962575276823)"
26591162,10/31/2013 12:01:00 AM,,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11231.0,135 COLUMBIA STREET,COLUMBIA STREET,KANE STREET,IRVING STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Open,,,06 BROOKLYN,BROOKLYN,983797.0,189648.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6872167104,-74.0016334096,"(40.68721671044577, -74.00163340956126)"
26593459,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,11233.0,199 HOWARD AVENUE,HOWARD AVENUE,BAINBRIDGE STREET,CHAUNCEY STREET,,,ADDRESS,BROOKLYN,,,Open,,10/31/2013 12:00:00 AM,03 BROOKLYN,BROOKLYN,1006513.0,187623.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6816305622,-73.9197316645,"(40.68163056217252, -73.91973166452124)"
26592634,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11233.0,199 HOWARD AVENUE,HOWARD AVENUE,BAINBRIDGE STREET,CHAUNCEY STREET,,,ADDRESS,BROOKLYN,,,Open,,10/31/2013 12:00:00 AM,03 BROOKLYN,BROOKLYN,1006513.0,187623.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6816305622,-73.9197316645,"(40.68163056217252, -73.91973166452124)"
26591688,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10453.0,150 WEST 179 STREET,WEST 179 STREET,ANDREWS AVENUE,LORING PLACE,,,ADDRESS,BRONX,,,Open,,10/31/2013 12:00:00 AM,05 BRONX,BRONX,1008161.0,250940.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8554148309,-73.9135646128,"(40.855414830918306, -73.91356461276855)"
26590757,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,BELL-BUZZER/INTERCOM,RESIDENTIAL BUILDING,11233.0,199 HOWARD AVENUE,HOWARD AVENUE,BAINBRIDGE STREET,CHAUNCEY STREET,,,ADDRESS,BROOKLYN,,,Open,,10/31/2013 12:00:00 AM,03 BROOKLYN,BROOKLYN,1006513.0,187623.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6816305622,-73.9197316645,"(40.68163056217252, -73.91973166452124)"
26593638,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10456.0,1175 MORRIS AVENUE,MORRIS AVENUE,MC CLELLAN STREET,EAST 167 STREET,,,ADDRESS,BRONX,,,Open,,10/31/2013 12:00:00 AM,04 BRONX,BRONX,1007903.0,242609.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8325493831,-73.9145266365,"(40.83254938306124, -73.9145266364985)"
26594900,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10469.0,917 MACE AVENUE,MACE AVENUE,BRONXWOOD AVENUE,RADCLIFF AVENUE,,,ADDRESS,BRONX,,,Open,,10/31/2013 12:00:00 AM,11 BRONX,BRONX,1022722.0,253760.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8631034313,-73.8609122359,"(40.86310343131708, -73.86091223589236)"
26589709,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MAIL-BOX,RESIDENTIAL BUILDING,11233.0,199 HOWARD AVENUE,HOWARD AVENUE,BAINBRIDGE STREET,CHAUNCEY STREET,,,ADDRESS,BROOKLYN,,,Open,,10/31/2013 12:00:00 AM,03 BROOKLYN,BROOKLYN,1006513.0,187623.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6816305622,-73.9197316645,"(40.68163056217252, -73.91973166452124)"
26591211,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10032.0,505 WEST 161 STREET,WEST 161 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Open,,10/31/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1000659.0,243705.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8355740161,-73.9407011344,"(40.83557401610241, -73.94070113438576)"
26593053,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,RESIDENTIAL BUILDING,11374.0,98-10 64 AVENUE,64 AVENUE,98 STREET,99 STREET,,,ADDRESS,Rego Park,,,Open,,10/31/2013 12:00:00 AM,06 QUEENS,QUEENS,1023603.0,205423.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7304278178,-73.8580104262,"(40.73042781783843, -73.85801042624362)"
26592517,10/31/2013 12:00:00 AM,,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,LOCKS,RESIDENTIAL BUILDING,10033.0,604 WEST 178 STREET,WEST 178 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,,Open,,10/31/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1002107.0,248039.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8474667688,-73.9354568117,"(40.847466768810726, -73.9354568117181)"
26594607,10/30/2013 11:58:43 PM,,DOT,Department of Transportation,Street Condition,Cave-in,Street,11218.0,751 EAST 2 STREET,EAST 2 STREET,AVENUE F,18 AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/09/2013 11:58:43 PM,,14 BROOKLYN,BROOKLYN,990832.0,169740.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6325712029,-73.9762863169,"(40.632571202858244, -73.97628631687098)"
26593334,10/30/2013 11:57:57 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Exchange/Refund/Return,,11221.0,1245 BROADWAY,BROADWAY,GREENE AVENUE,GREENE AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/03/2013 11:57:57 PM,,04 BROOKLYN,BROOKLYN,1004903.0,191210.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6914799551,-73.9255254554,"(40.69147995507028, -73.92552545537605)"
26596055,10/30/2013 11:57:00 PM,10/31/2013 01:09:39 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11421.0,80-61 88 ROAD,88 ROAD,80 STREET,85 STREET,,,ADDRESS,WOODHAVEN,,Precinct,Closed,10/31/2013 07:57:00 AM,10/31/2013 01:09:39 AM,09 QUEENS,QUEENS,1023202.0,190562.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6896397269,-73.8595432483,"(40.68963972688129, -73.85954324825057)"
26588468,10/30/2013 11:57:00 PM,10/30/2013 11:57:00 PM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11215.0,208 9 STREET,9 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,10/30/2013 11:57:00 PM,06 BROOKLYN,BROOKLYN,986945.0,183775.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6710962572,-73.9902848238,"(40.6710962572017, -73.99028482380945)"
26595912,10/30/2013 11:55:03 PM,10/31/2013 12:00:05 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036.0,251 WEST 48 STREET,WEST 48 STREET,BROADWAY,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/31/2013 07:55:03 AM,10/31/2013 12:00:06 AM,05 MANHATTAN,MANHATTAN,988150.0,216378.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7605832295,-73.9859220439,"(40.76058322950115, -73.98592204392392)"
26582356,10/30/2013 11:55:00 PM,10/30/2013 11:55:00 PM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11215.0,206 9 STREET,9 STREET,3 AVENUE,4 AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,10/30/2013 11:55:00 PM,06 BROOKLYN,BROOKLYN,986931.0,183784.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6711209644,-73.9903352887,"(40.67112096443768, -73.99033528867719)"
26595413,10/30/2013 11:53:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10007.0,,,,,CHAMBERS STREET,WEST BROADWAY,INTERSECTION,NEW YORK,,,Open,,,01 MANHATTAN,MANHATTAN,981689.0,199960.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7155203765,-74.0092382743,"(40.71552037648501, -74.0092382743091)"
26595414,10/30/2013 11:53:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10019.0,,,,,WEST 54 STREET,7 AVENUE,INTERSECTION,NEW YORK,,,Open,,,05 MANHATTAN,MANHATTAN,989393.0,217475.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7635935767,-73.9814343075,"(40.763593576666565, -73.98143430748802)"
26595651,10/30/2013 11:50:51 PM,10/31/2013 12:26:09 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11221.0,939 GATES AVENUE,GATES AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/31/2013 07:50:51 AM,10/31/2013 12:26:09 AM,03 BROOKLYN,BROOKLYN,1004124.0,190228.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6887863756,-73.9283374185,"(40.688786375644, -73.92833741848976)"
26591345,10/30/2013 11:50:30 PM,10/31/2013 01:16:52 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11205.0,563 MYRTLE AVENUE,MYRTLE AVENUE,EMERSON PLACE,CLASSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/31/2013 07:50:30 AM,10/31/2013 01:16:52 AM,02 BROOKLYN,BROOKLYN,994875.0,192100.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6939405191,-73.9616849286,"(40.6939405191218, -73.96168492864186)"
26590412,10/30/2013 11:49:10 PM,,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,11418.0,135-16 JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,VAN WYCK EXPRESSWAY,,,ADDRESS,RICHMOND HILL,,Precinct,Open,10/31/2013 07:49:10 AM,,09 QUEENS,QUEENS,1034900.0,195238.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7024150185,-73.8173264559,"(40.70241501845674, -73.81732645592662)"
26592294,10/30/2013 11:48:22 PM,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,11369.0,89-09 32 AVENUE,32 AVENUE,89 STREET,90 STREET,,,ADDRESS,EAST ELMHURST,,,Open,11/29/2013 11:48:22 PM,,03 QUEENS,QUEENS,1017757.0,215604.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7583961667,-73.8790526324,"(40.758396166697494, -73.87905263237421)"
26589951,10/30/2013 11:47:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10019.0,,,,,WEST 53 STREET,BROADWAY,INTERSECTION,NEW YORK,,,Open,,,05 MANHATTAN,MANHATTAN,989010.0,217392.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7633659776,-73.9828169562,"(40.76336597756738, -73.98281695619791)"
26589624,10/30/2013 11:46:51 PM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249.0,395 WYTHE AVENUE,WYTHE AVENUE,SOUTH 6 STREET,BROADWAY,,,ADDRESS,BROOKLYN,,Precinct,Assigned,10/31/2013 07:46:51 AM,10/31/2013 12:37:25 AM,01 BROOKLYN,BROOKLYN,993525.0,198363.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7111325015,-73.9665445702,"(40.711132501501076, -73.96654457022544)"
26591788,10/30/2013 11:45:02 PM,10/31/2013 01:05:42 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10005.0,55 WALL STREET,WALL STREET,WILLIAM STREET,HANOVER STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/31/2013 07:45:02 AM,10/31/2013 01:05:43 AM,01 MANHATTAN,MANHATTAN,981709.0,196561.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7061909347,-74.0091648456,"(40.70619093472265, -74.00916484564914)"
26589027,10/30/2013 11:45:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10023.0,,,,,WEST 76 STREET,BROADWAY,INTERSECTION,NEW YORK,,,Open,,,07 MANHATTAN,MANHATTAN,989494.0,224090.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7817499623,-73.9810645462,"(40.7817499622558, -73.9810645461519)"
26593618,10/30/2013 11:44:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10005.0,,,,,WALL STREET,WILLIAM STREET,INTERSECTION,NEW YORK,,,Open,,,01 MANHATTAN,MANHATTAN,981615.0,196630.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.706380296,-74.0095039106,"(40.70638029595102, -74.00950391062128)"
26593111,10/30/2013 11:43:08 PM,,NYPD,New York City Police Department,Panhandling,,Street/Sidewalk,11418.0,135-16 JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,VAN WYCK EXPRESSWAY,,,ADDRESS,RICHMOND HILL,,Precinct,Open,10/31/2013 07:43:08 AM,,09 QUEENS,QUEENS,1034900.0,195238.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7024150185,-73.8173264559,"(40.70241501845674, -73.81732645592662)"
26595282,10/30/2013 11:42:42 PM,10/31/2013 01:37:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10009.0,538 EAST 11 STREET,EAST 11 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,Precinct,Closed,10/31/2013 07:42:42 AM,10/31/2013 01:37:56 AM,03 MANHATTAN,MANHATTAN,989566.0,204517.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.728027014,-73.9808200377,"(40.72802701403624, -73.9808200377103)"
26589255,10/30/2013 11:42:00 PM,10/31/2013 12:25:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,5 AVE,41 ST E,INTERSECTION,,,,Closed,,10/31/2013 12:25:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
26590695,10/30/2013 11:40:52 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10027.0,449 WEST 125 STREET,WEST 125 STREET,BEND,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,Precinct,Assigned,10/31/2013 07:40:52 AM,10/30/2013 11:49:41 PM,09 MANHATTAN,MANHATTAN,996519.0,235375.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8127172552,-73.9556775003,"(40.81271725522785, -73.95567750031833)"
